,price,rating,bottle_name,region,review_link,source,Price,Designation,Variety,Appellation,Winery,Alcohol,Bottle Size,Category,Date Published,User Avg Rating,Importer
585,$10,86,Rock Point NV White Wine White (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rock-point-nv-white-wine-other/,Wine Enthusiast,"['$10', 'Buy Now']",['White Wine'],['White Blend'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rock Point'],['N/A'],['750 ml'],['White'],['10/1/2008'],['Not rated yet [Add Your Review]'],
586,$16,86,Del Rio 2007 Pinot Gris (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/del-rio-2007-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,"['$16', 'Buy Now']",,['Pinot Gris'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Del Rio'],['N/A'],['750 ml'],['White'],['10/1/2008'],['Not rated yet [Add Your Review]'],
587,$50,85,Loring Wine Company 2006 Shea Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/loring-wine-company-2006-shea-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$50', 'Buy Now']",['Shea Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Loring Wine Company'],['N/A'],['750 ml'],['Red'],['10/1/2008'],['Not rated yet [Add Your Review]'],
588,$10,84,Rock Point NV River Rock Red Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rock-point-nv-river-red-wine-other/,Wine Enthusiast,"['$10', 'Buy Now']",['River Rock Red Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rock Point'],['N/A'],['750 ml'],['Red'],['10/1/2008'],['Not rated yet [Add Your Review]'],
589,$19,91,Elk Cove 2007 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/elk-cove-2007-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$19', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Elk Cove'],['N/A'],['750 ml'],['White'],['7/1/2008'],['Not rated yet [Add Your Review]'],
590,$30,90,Domaine Coteau 2006 Pinot Noir (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/domaine-coteau-2006-pinot-noir-willamette-valley-eola-amity-hills/,Wine Enthusiast,"['$30', 'Buy Now']",,['Pinot Noir'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Domaine Coteau'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
591,$45,90,Willamette Valley Vineyards 2006 Tualatin Estate Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willamette-valley-2006-tualatin-estate-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$45', 'VivinoWine.com']",['Tualatin Estate Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Willamette Valley Vineyards'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
592,$48,89,Pali 2006 Momtazi Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/pali-2006-momtazi-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$48', 'Buy Now']",['Momtazi Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Pali'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
593,$52,89,Torii Mor 2006 Dundee Hills Select Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/torii-mor-2006-dundee-hills-select-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$52', 'Buy Now']",['Dundee Hills Select'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Torii Mor'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
594,$25,89,Soléna 2005 Grande Cuvée Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/solena-2005-grande-cuvee-pinot-noir-willamette-valley/,Wine Enthusiast,"['$25', 'Buy Now']",['Grande Cuvée'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Soléna'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
595,$15,89,O'Reilly's 2006 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/oreillys-2006-pinot-noir-other/,Wine Enthusiast,"['$15', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']","[""O'Reilly's""]",['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
596,$24,88,Sineann 2006 Abondante Red Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/sineann-2006-abondante-red-wine-other/,Wine Enthusiast,"['$24', 'Buy Now']",['Abondante Red Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
597,$16,88,Sineann 2006 Red Table Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/sineann-2006-red-table-wine-other/,Wine Enthusiast,"['$16', 'Buy Now']",['Red Table Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['7/1/2008'],['Not rated yet [Add Your Review]'],
598,$64,93,Sineann 2006 Lazare Vineyards Cabernet Sauvignon (Napa Valley),Napa,https://www.winemag.com/buying-guide/sineann-2006-lazare-cabernet-sauvignon-napa-valley/,Wine Enthusiast,"['$64', 'Buy Now']",['Lazare Vineyards'],['Cabernet Sauvignon'],"['Napa Valley', ' Napa', ' California', ' US']",['Sineann'],['15.4%'],['750 ml'],['Red'],['6/1/2008'],['Not rated yet [Add Your Review]'],
599,$16,90,A to Z 2006 Chardonnay (Oregon),Oregon Other,https://www.winemag.com/buying-guide/a-to-z-2006-chardonnay-other/,Wine Enthusiast,"['$16', 'Buy Now']",,['Chardonnay'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['A to Z'],['N/A'],['750 ml'],['White'],['4/1/2008'],['Not rated yet [Add Your Review]'],
600,$20,88,A to Z 2004 Night & Day Red Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/a-to-z-2004-night-day-red-wine-other/,Wine Enthusiast,"['$20', 'Buy Now']",['Night & Day Red Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['A to Z'],['N/A'],['750 ml'],['Red'],['4/1/2008'],['Not rated yet [Add Your Review]'],
601,$29,88,King Estate 2006 Signature Collection Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2006-signature-collection-pinot-noir-other/,Wine Enthusiast,"['$29', 'Buy Now']",['Signature Collection'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['N/A'],['750 ml'],['Red'],['4/1/2008'],['Not rated yet [Add Your Review]'],
602,$13,86,A to Z 2006 Rosé (Oregon),Oregon Other,https://www.winemag.com/buying-guide/a-to-z-2006-rose-other/,Wine Enthusiast,"['$13', 'Buy Now']",,['Rosé'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['A to Z'],['N/A'],['750 ml'],['Rose'],['4/1/2008'],['Not rated yet [Add Your Review]'],
603,$35,86,Capitello 2005 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/capitello-2005-pinot-noir-willamette-valley/,Wine Enthusiast,"['$35', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Capitello'],['N/A'],['750 ml'],['Red'],['4/1/2008'],['Not rated yet [Add Your Review]'],
604,$48,94,Sineann 2006 Resonance Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/sineann-2006-resonance-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$48', 'Buy Now']",['Resonance Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['2/1/2008'],['Not rated yet [Add Your Review]'],
605,$44,92,Chehalem 2005 Corral Creek Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/chehalem-2005-corral-creek-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$44', 'VivinoWine.com']",['Corral Creek Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Chehalem'],['N/A'],['750 ml'],['Red'],['2/1/2008'],['Not rated yet [Add Your Review]'],
606,$35,88,I'M 2005 Oregon Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/im-2005-oregon-pinot-noir-willamette-valley/,Wine Enthusiast,"['$35', 'Buy Now']",['Oregon'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']","[""I'M""]",['N/A'],['750 ml'],['Red'],['2/1/2008'],['Not rated yet [Add Your Review]'],
607,$16,88,Del Rio 2006 Pinot Gris (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/del-rio-2006-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,"['$16', 'Buy Now']",,['Pinot Gris'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Del Rio'],['N/A'],['750 ml'],['White'],['2/1/2008'],['Not rated yet [Add Your Review]'],
608,$36,88,Tyrus Evan 2005 Del Rio Vineyard Syrah (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/tyrus-evan-2005-rio-vineyard-shiraz-syrah-syrah-southern-rogue-valley/,Wine Enthusiast,"['$36', 'Buy Now']",['Del Rio Vineyard'],['Syrah'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Tyrus Evan'],['N/A'],['750 ml'],['Red'],['2/1/2008'],['Not rated yet [Add Your Review]'],
609,$19,87,Siduri 2006 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/siduri-2006-pinot-noir-willamette-valley/,Wine Enthusiast,"['$19', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Siduri'],['N/A'],['750 ml'],['Red'],['2/1/2008'],['Not rated yet [Add Your Review]'],
610,$16,86,Evergreen 2006 Spruce Goose Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/evergreen-2006-spruce-goose-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$16', 'Buy Now']",['Spruce Goose'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Evergreen'],['N/A'],['750 ml'],['White'],['2/1/2008'],['Not rated yet [Add Your Review]'],
611,$12,86,Oak Knoll 2006 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/oak-knoll-2006-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$12', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Oak Knoll'],['N/A'],['750 ml'],['White'],['2/1/2008'],['Not rated yet [Add Your Review]'],
612,$36,92,Sineann 2005 Merlot (Columbia Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/sineann-2005-merlot-columbia-valley-wa/,Wine Enthusiast,"['$36', 'Buy Now']",,['Merlot'],"['Columbia Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['12/31/2007'],['Not rated yet [Add Your Review]'],
613,$65,91,Torii Mor 2005 Olson Vineyard Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/torii-mor-2005-olson-vineyard-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$65', 'VivinoWine.com']",['Olson Vineyard'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Torii Mor'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
614,$75,90,Domaine Serene 2004 Jerusalem Hill Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/domaine-serene-2004-jerusalem-hill-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$75', 'VivinoWine.com']",['Jerusalem Hill Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Domaine Serene'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
615,$36,89,WillaKenzie Estate 2004 Aliette Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willakenzie-estate-2004-aliette-pinot-noir-willamette-valley/,Wine Enthusiast,"['$36', 'Buy Now']",['Aliette'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['WillaKenzie Estate'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
616,$30,88,Erath 2005 Estate Selection Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/erath-2005-estate-selection-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$30', 'VivinoWine.com']",['Estate Selection'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Erath'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
617,$25,88,Coelho 2005 Paciência Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/coelho-2005-paciencia-pinot-noir-other/,Wine Enthusiast,"['$25', 'Buy Now']",['Paciência'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Coelho'],['13.5%'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
618,$18,88,Abacela 2005 Merlot (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2005-merlot-southern/,Wine Enthusiast,"['$18', 'Buy Now']",,['Merlot'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
619,$24,88,Eola Hills 2005 La Creole Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/eola-hills-2005-creole-reserve-pinot-noir-other/,Wine Enthusiast,"['$24', 'Buy Now']",['La Creole Reserve'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Eola Hills'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
620,$16,87,Sineann 2005 Red Table Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/sineann-2005-red-table-wine-other/,Wine Enthusiast,"['$16', 'Buy Now']",['Red Table Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
621,$14,87,Firesteed 2005 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/firesteed-2005-pinot-noir-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Firesteed'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
622,$23,87,WillaKenzie Estate 2005 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willakenzie-estate-2005-pinot-noir-willamette-valley/,Wine Enthusiast,"['$23', 'VivinoWine.com']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['WillaKenzie Estate'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
623,$13,87,Cayalla 2005 RTW Red (Columbia Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/cayalla-2005-rtw-red-columbia-valley-wa/,Wine Enthusiast,"['$13', 'Buy Now']",['RTW'],"['Red Blends', ' Red Blends']","['Columbia Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Cayalla'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
624,$12,87,Willamette Valley Vineyards 2006 Riesling (Oregon),Oregon Other,https://www.winemag.com/buying-guide/willamette-valley-2006-riesling-other/,Wine Enthusiast,"['$12', 'Buy Now']",,['Riesling'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Willamette Valley Vineyards'],['N/A'],['750 ml'],['White'],['11/1/2007'],['Not rated yet [Add Your Review]'],
625,$14,86,Erath 2006 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/erath-2006-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Erath'],['N/A'],['750 ml'],['White'],['11/1/2007'],['Not rated yet [Add Your Review]'],
626,$65,86,Dobbes Family Estate 2005 Meyer Vineyard Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/dobbes-family-estate-2005-meyer-vineyard-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$65', 'Buy Now']",['Meyer Vineyard'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Dobbes Family Estate'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
627,$10,85,Bridgeview 2006 Blue Moon Riesling (Oregon),Oregon Other,https://www.winemag.com/buying-guide/bridgeview-2006-blue-moon-riesling-other/,Wine Enthusiast,"['$10', 'Buy Now']",['Blue Moon'],['Riesling'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Bridgeview'],['N/A'],['750 ml'],['White'],['11/1/2007'],['Not rated yet [Add Your Review]'],
628,$20,84,Airlie 2005 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/airlie-2005-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Airlie'],['N/A'],['750 ml'],['White'],['11/1/2007'],['Not rated yet [Add Your Review]'],
629,$29,84,Cherry Hill 2005 Estate Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/cherry-hill-2005-estate-pinot-noir-willamette-valley/,Wine Enthusiast,"['$29', 'Buy Now']",['Estate'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Cherry Hill'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
630,$12,82,Château Bianca 2006 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/chateau-bianca-2006-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$12', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Château Bianca'],['N/A'],['750 ml'],['White'],['11/1/2007'],['Not rated yet [Add Your Review]'],
631,$20,81,Melrose 2004 Merlot (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/melrose-2004-merlot-southern-umpqua-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Merlot'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Melrose'],['N/A'],['750 ml'],['Red'],['11/1/2007'],['Not rated yet [Add Your Review]'],
632,$20,84,Spangler Vineyards 2005 Merlot (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/spangler-vineyards-2005-merlot-southern/,Wine Enthusiast,"['$20', 'Buy Now']",,['Merlot'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Spangler Vineyards'],['N/A'],['750 ml'],['Red'],['7/1/2007'],['Not rated yet [Add Your Review]'],
633,$39,92,Carabella 2004 Estate Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/carabella-2004-estate-pinot-noir-willamette-valley/,Wine Enthusiast,"['$39', 'Buy Now']",['Estate'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Carabella'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
634,$23,90,Ponzi 2005 Tavola Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/ponzi-2005-tavola-pinot-noir-willamette-valley/,Wine Enthusiast,"['$23', 'VivinoWine.com']",['Tavola'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Ponzi'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
635,$19,89,Abacela 2004 Merlot (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2004-merlot-southern/,Wine Enthusiast,"['$19', 'Buy Now']",,['Merlot'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
636,$45,89,Le Cadeau 2004 Rocheux Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/le-cadeau-2004-rocheux-pinot-noir-willamette-valley/,Wine Enthusiast,"['$45', 'Buy Now']",['Rocheux'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Le Cadeau'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
637,$24,89,Eola Hills 2004 Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/eola-hills-2004-reserve-pinot-noir-other/,Wine Enthusiast,"['$24', 'Buy Now']",['Reserve'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Eola Hills'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
638,$24,88,Abacela 2005 Grenache (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2005-grenache-southern/,Wine Enthusiast,"['$24', 'Buy Now']",,['Grenache'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
639,$18,87,Dobbes Family Estate 2005 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/dobbes-family-estate-2005-pinot-noir-other/,Wine Enthusiast,"['$18', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Dobbes Family Estate'],['13.5%'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
640,$32,85,Montinore 2004 Parson's Ridge Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/montinore-2004-parsons-ridge-pinot-noir-willamette-valley/,Wine Enthusiast,"['$32', 'Buy Now']","[""Parson's Ridge""]",['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Montinore'],['N/A'],['750 ml'],['Red'],['4/1/2007'],['Not rated yet [Add Your Review]'],
641,$26,86,Lowden Hills 2003 Birch Creel Cabernet Sauvignon (Walla Walla Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/lowden-hills-2003-birch-creel-cabernet-sauvignon-columbia-valley-walla-walla-wa/,Wine Enthusiast,"['$26', 'Buy Now']",['Birch Creel'],['Cabernet Sauvignon'],"['Walla Walla Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Lowden Hills'],['13.8%'],['750 ml'],['Red'],['3/1/2007'],['Not rated yet [Add Your Review]'],
642,$16,88,King Estate 2004 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2004-pinot-gris-oregon-65916/,Wine Enthusiast,"['$16', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['N/A'],['750 ml'],['White'],['2/1/2007'],['Not rated yet [Add Your Review]'],
643,$34,88,De Ponte Cellars 2004 Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/ponte-cellars-2004-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$34', 'Buy Now']",,['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['De Ponte Cellars'],['N/A'],['750 ml'],['Red'],['2/1/2007'],['Not rated yet [Add Your Review]'],
644,$30,87,Patton Valley 2004 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/patton-valley-2004-pinot-noir-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Patton Valley'],['N/A'],['750 ml'],['Red'],['2/1/2007'],['Not rated yet [Add Your Review]'],
645,$26,86,King Estate 2004 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2004-pinot-noir-other/,Wine Enthusiast,"['$26', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['N/A'],['750 ml'],['Red'],['2/1/2007'],['Not rated yet [Add Your Review]'],
646,$29,85,Anam Cara 2004 Nicholas Estate Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/anam-cara-2004-nicholas-estate-pinot-noir-willamette-valley/,Wine Enthusiast,"['$29', 'Buy Now']",['Nicholas Estate'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Anam Cara'],['N/A'],['750 ml'],['Red'],['2/1/2007'],['Not rated yet [Add Your Review]'],
647,$30,88,Sineann 2005 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/sineann-2005-pinot-noir-other/,Wine Enthusiast,"['$30', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Sineann'],['N/A'],['750 ml'],['Red'],['1/1/2007'],['Not rated yet [Add Your Review]'],
648,$16,87,Andrew Rich 2004 Red (Columbia Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/andrew-rich-2004-red-columbia-valley-wa/,Wine Enthusiast,"['$16', 'Buy Now']",,"['Red Blends', ' Red Blends']","['Columbia Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Andrew Rich'],['N/A'],['750 ml'],['Red'],['12/31/2006'],['Not rated yet [Add Your Review]'],
649,$49,94,Rex Hill 2004 Maresh Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2004-maresh-vineyard-pinot-noir-other/,Wine Enthusiast,"['$49', 'Buy Now']",['Maresh Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
650,$75,94,Rex Hill 2004 Maresh Vineyard Loie's Block Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2004-maresh-vineyard-loies-block-pinot-noir-other/,Wine Enthusiast,"['$75', 'Buy Now']","[""Maresh Vineyard Loie's Block""]",['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
