author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Destinee Denney,https://www.google.com/maps/contrib/105971203190151276537/reviews,en,5,a year ago,"I'm not a wine drinker by any means. I usually hate the stuff, but the elderberry and blackberry mead were amazing. My mom is the wine drinker and was already a fan of the marionberry wine. She is notorious for hating everything honey, but out of her new tries, the mead was her favorite. This winery does their craft well and the customer service was just as good. I'm a shy and awkward person so I'm not good with talking with people, but the woman who rang me up was very sweet. I'll definitely come by this place again and recommend it to others. Moral of the story, try the little hole in the wall locations. I was always nervous to go in based on the exterior, but it's actually very charming and cute!",1631226477,False,ChIJz8JJvEb_v1QR8A_pMK8EuWI
Joel Masters,https://www.google.com/maps/contrib/113209364983539117945/reviews,en,5,5 years ago,"Sure do love the place!!  Local wine that is to good too pass up. Don't miss an opportunity to stop in and taste the latest award winner. Jared, the wine maker, is in there most days and provides knowledge that is good as his wine. Real find!!!",1491109036,False,ChIJ6cswbItrlVQRiGeBUrg9OC4
Carolyn Hellwege,https://www.google.com/maps/contrib/103546783406411527643/reviews,en,4,3 months ago,Was very enjoyable  we are people  who enjoy J Scott wine.,1658542768,False,ChIJmTGBLT4fwVQRAQKcK3r8iko
Bryan Blair,https://www.google.com/maps/contrib/100555348666891815207/reviews,en,5,2 years ago,Very lovely indeed,1595487960,False,ChIJ-cbq2qUxwVQRrpkiGzmha1s
Wayne Gilbert,https://www.google.com/maps/contrib/107994764149163847812/reviews,en,5,a year ago,"The wine is outstanding, but to add icing on the cake you get to taste at the estate while you survey the vineyard and the Willamette Valley.",1620507894,False,ChIJ3xWHhsM_lVQRYmrdwLFC5jM
Marty Vielma,https://www.google.com/maps/contrib/103239408035754124970/reviews,en,5,3 months ago,"A perfect outdoor summer experience. Se ond  concert at this winery,  and had a great time. Staff are friendly and and very accommodating.  Location has wonderful views and offers  plenty of sunny and shady
Spots. Fun casual concert experience for all !",1658088069,False,ChIJy_a53boXwVQR78AS7xGt6S0
Rebecca Litz,https://www.google.com/maps/contrib/106865196247781853135/reviews,en,5,a year ago,"Simply SPECTACULAR!

The quintessential Oregon winery experience.  Nestled in the rolling lush hills right in the heart of Oregon Wine Country with a view that takes you almost to the Ocean.  Oh, the wine you ask?  The Reserve Pinot is the single best glass we have ever had.  Smooth, but not, which we love.",1629290899,False,ChIJD9vkzLJrlVQRqlHx68XS7fU
Teresa Sinderson,https://www.google.com/maps/contrib/111677714400986763810/reviews,en,5,2 months ago,"Liked seeing the Rogue suspects there. An
Awesome venu outside on the patio!",1661483609,False,ChIJ-S-78vN4z1QRQt5YVZ9DqBQ
Alaisha Seely,https://www.google.com/maps/contrib/108773620777676899379/reviews,en,5,4 months ago,"Wonderful service, great atmosphere,  and great wine selection 😀",1656811273,False,ChIJZ6AHCOsPllQRjruovWZUfYM
Alaina Danae,https://www.google.com/maps/contrib/104510833077530952889/reviews,en,5,3 years ago,"This winery is absolutely amazing! The staff is friendly and welcoming! They have treated us so well both times we have visited. Recommend for anyone looking to taste in a chill atmosphere! Also, extra kudos to these amazing people who have treated us so well despite being young and only 21-24 years of age! Thank you Four Graces you are by far one of our favorite wineries/tasting rooms in Newberg/Dundee!",1543869171,False,ChIJsfC-ZK9BlVQRdC0UjH76x58
C Coe,https://www.google.com/maps/contrib/100539450202635532265/reviews,en,5,2 months ago,We have had both lunch and dinner here. They have both been fabulous and would rank as highly as anything in this region.  The food is superb and innovative.  The location on a sunny day is world class. Excellent service.  Not just worth a visit but a special trip.,1661129858,False,ChIJiel0oYP1hVQR-sA3fa2QejU
Amber Rivera,https://www.google.com/maps/contrib/114092367600536863819/reviews,en,5,a year ago,"I took a group of friends for a tent event during Malbec weekend. This was only my second time visiting Cor and have had the best experiences here (the atmosphere, views, super friendly staff and excellent wine). My friends are already planning a trip back it was so lovely.",1634523381,False,ChIJkbwG1lsXllQRRwVCeIw0ovg
Shane Farnor,https://www.google.com/maps/contrib/101787482294427942412/reviews,en,5,3 months ago,"My partner and I had such a wonderful outside tasting at Cooper Mountain Vineyards! Our host was Matthew and he was very attentive, professional, and so knowledgeable about the wines. He clearly has a passion for what he does. Also, during our tasting we had the pleasure to meet the fabulous Barbara (Operations Director for Cooper Mountain) and head winemaker, Gilles! Both were so charming, funny, and so very welcoming. And then, there was the WINE! Yum! We enjoyed all the wines, but were especially fond of the Old Vines Pinot Noir and the Pinot Gris! Their Gamay was also quite tasty with vibrant color, great fruity flavor, and smooth texture that made it easy to sip. Highly recommend you make an effort to taste at this pioneering biodynamic winery. I have so much respect for what they do. We'll most definitely be back!",1659679715,False,ChIJMxAl8A8SlVQRfRr6ogGZUos
Mateo Bedoya,https://www.google.com/maps/contrib/107132722436696559037/reviews,en,5,3 years ago,"Great experience! Simple, unpretentious place with great wines and nice people. I liked the fact that I had to call the staff once I arrived and he came straight from working on the vineyard. We had a nice talk about winemaking. It made me feel closer to the grapes than most of the wineries visits I had during my trip.
This was what I was looking for when I planned my wine tasting trip!",1558800037,False,ChIJjY_fnzJBxFQRsXCsLBepZ2Y
Rob Owen,https://www.google.com/maps/contrib/100169796905443522534/reviews,,5,4 years ago,,1537923413,False,ChIJcS828idTwFQRsPkU2KLl1kQ
Lynn Whipple,https://www.google.com/maps/contrib/116694948428593081435/reviews,en,2,2 months ago,Service was disappointing and the wine is very meh.,1662430502,False,ChIJBVuXpmtJlVQRcHRm3_rm-i8
Maricela Johnson,https://www.google.com/maps/contrib/112836379614646389569/reviews,en,5,2 years ago,"Small place with only a few tables, so reservations are a good idea. We sat at the bar and were duly entertained by the bartender, who was very informative and friendly. Busy, too! She did a great job keeping everyone happy. Had some good wines and thoroughly enjoyed ourselves, in a completely unrushed setting. Even bought a bottle here to bring back of some good Pinot Noir. Recommended!",1590860559,False,ChIJB8L0l4iglVQRGrl1x0tF_Jg
peter manning,https://www.google.com/maps/contrib/110973547841164751762/reviews,en,5,a year ago,"Stellar wines in a fantastic setting, made and served by terrific people! The wines are exceptional and among the best of the region for sure. The setting for tastings is wonderful and quite immersive, making it easy to forget that you’re still in Portland. The team and service is welcoming, leisurely and casual. Friendliness and smiles all around. The charcuterie vending machine is genius and is well stocked with great, quality choices. We love visiting whenever we can.",1621191215,False,ChIJKYskPMMJlVQRURgfKe5E-yI
Bryan Ridgway,https://www.google.com/maps/contrib/113452200992075137843/reviews,en,5,3 years ago,"Amazing, peaceful setting! Tasting room overlooking the pond, grass lawns, Adirondack chairs, goats on the hillside, a couple of great dogs...what more could you ask for? How about some very good wine (love the 2013 Charlotte Pinot Noir) and a great couple that owns and operates the winery. They even made us some artichokes (cut fresh from their garden) to finish off our visit. Highly recommend for anyone looking for a combination of location, atmosphere and wine.",1560184050,False,ChIJL_1chQNOlVQRczMCRVPz81E
kurtis bubier,https://www.google.com/maps/contrib/106423612147172120293/reviews,en,5,6 months ago,"My first visit to EdenVale was a definite success. This was a exploration of blends.  I had to leave with a 2011 Heritage Red. A blend of 70% Merlot, 10% Cab Sauv, 10% Tempranillo, 10% Syrah.  Blueberry, Cherry and the anise were foremost in flavor. Taja was very knowledgeable of her wines but definitely not upity!  She promotes a friendly atmosphere in a very inviting tasting room. I walked the building and really felt comfortable with all the wood and glass surroundings. Beautiful place. My creativity was blooming here.",1650607568,False,ChIJR36aBkp3z1QRco9RayGtjxI
Jamey Radford,https://www.google.com/maps/contrib/107951504964184523549/reviews,en,5,a week ago,Great spot for wine tasting. From white's to red's to dessert wines.. something for everyone.,1666468075,False,ChIJGW7zUUrIlFQRZYJFdwXm7uA
Michele Fendrich,https://www.google.com/maps/contrib/117353193228460107190/reviews,en,5,2 years ago,"Love these peeps, hospitality is awesome, genuine folks!",1573935247,False,ChIJW5AUu5M9lVQRDbXX8EHOEsw
Jill Bianchi,https://www.google.com/maps/contrib/108719921217002737989/reviews,en,5,a year ago,This is one of my favorite wineries here in a OR. The white wines are just so delicious and smooth and totally affordable. The reds are also incredible and a bit fancier and worth every penny. They are also pet friendly. Huge lawn is a fabulous place to relax. Family owned and Beatrice and her mom are always so nice!,1634529987,False,ChIJMSbWUPpNlVQR1MkBJSsgj0Y
Humming Bird,https://www.google.com/maps/contrib/113548495981015354822/reviews,en,5,7 months ago,"Went with 2 friends today and had an incredible time!  Great wines, we did the $15 tasting then got a delicious lunch from the food truck that is always there, and enjoyed a bottle of their 2017 pinot. The wine is not expensive (I see another review that stated that)  reasonable for a Valley Pinot.  They had $28 bottles, that is really low.  Our wine was around $30 which I thought was a great deal. So many choices of seating areas and live music was just getting started but apparently happens most every night!  Service was top notch.  Great wine, good people & food = very awesome Saturday 😊",1648344124,False,ChIJaYAMlAlBlVQR6T_33eJv5YQ
Jonathan Switzer,https://www.google.com/maps/contrib/105080500306005538500/reviews,en,1,3 months ago,"The server was incredibly rude during our time.

We went to the flying Dutchman winery planning on getting a tasting on a fine afternoon. In fact, we planned our entire day around a relaxing afternoon tasting some good wine.

Within 3 minutes, we experienced enough rudeness that we decided to leave.

We walked in to wait to be served in a line only to have the server yell, ""OUT THE WAY, COMING THROUGH"" in a very rude tone while we were minding our business in line.

We disregarded it, even though he could have kindly said excuse me.

Then when we were at the front of the line, we mentioned that our hotel had said that we could get complimentary tastings... He rudely said, ""We are not affiliated with them and can't control what they tell you."" And then walked to the next customer without giving us time to respond.

We would have happily paid for the tasting had the server just said nicely that sorry, but they are no longer doing that promotion.

Instead he just rudely scowled at us and didn't even give us a chance to order.

So we left. Will never come back. And are leaving with a terrible taste in our mouth.

We come to this area often and will never visit this winery. You go to a winery to have a relaxed and pleasant experience; not to be yelled at and rudely treated",1659823907,False,ChIJVxpUiTF86lQR592pZCGv_7s
Alex Nielsen,https://www.google.com/maps/contrib/110543238688802892810/reviews,en,5,a year ago,"Peaceful, quaint and lovely. We stopped at this winery on the way home from hiking Abiqua Falls Trail and it was the perfect place to wind down. Really nice grassy outdoor area with plenty of seating and you’re right next to the vineyard as you taste wine. Had a great time.",1629590348,False,ChIJiTaWhZJflVQRuXxSzQN4RuY
Me llamo Tequila,https://www.google.com/maps/contrib/100713060632480049252/reviews,en,5,2 months ago,"My wife and I had a fantastic experience at Colene Clemens Vineyards. We can't say enough about Andy as a host. He walked us through each and every wine (and a couple extras), and we loved all of them. We also bonded over our Virginia roots. Hope to come back to the area soon! Love from the Alexandria couple.",1660001301,False,ChIJEbWuNRg-lVQREYS4i0er0hU
A Google User,https://www.google.com/maps/contrib/114974353672512413187/reviews,en,3,3 years ago,"We were the only two people there. It's a very small tasting room; which was absolutely no problem, except the owner came in three times and tinkered around and not once did she give us a howdy-do.Weird, when your standing 3 feet away. Pat was amazing, but plenty of other  wineries to visit and be appreciated for your patronage.",1570125011,False,ChIJE2DTtToWxFQRDv-TK9ohz2Q
Walter Smith,https://www.google.com/maps/contrib/109461310026838108768/reviews,en,5,3 weeks ago,"Fantastic Experience at Laurel Ridge with Kira. What a joy it was to spend time sampling all the fabulous wines with a beautiful view and the enthusiasm of Kira. She made our day spending time explaining the area, wines and history. This was our favorite experience of our winery visits this trip. We'll certainly return to Laurel Ridge on future trips.",1665759018,False,ChIJg2-CumA_lVQRbMpuHzSChRA
Ryan Jones,https://www.google.com/maps/contrib/115765614978206526863/reviews,,5,4 years ago,,1524351502,False,ChIJpVBrF1KnlVQRfhZoupOviT4
Kieran Lyons,https://www.google.com/maps/contrib/112736885942956290129/reviews,,5,7 months ago,,1648429697,False,ChIJJ-qGrWM9wVQRm3x2PHXQ-nM
Lita Consoli,https://www.google.com/maps/contrib/100687515550441950133/reviews,en,5,4 years ago,"This was one of the best tasting experiences I’ve had. The setting is so comfortable, beautiful and inviting. Ximena was more than gracious, even with our two excitable pups. The wines are delicious, the vineyard is quaint and the whole view from the back is dreamy. I can’t wait to see them continue to grow!",1522472443,False,ChIJSb-sBKY-lVQRLtO8yFzDptA
Eastside Tattoo,https://www.google.com/maps/contrib/111610624916632486768/reviews,en,5,2 months ago,"This urban winery is owned and operated by two wonderful women who create great wines, wine experiences and have excellent customer service.  You really cannot go wrong in supporting them!",1660421615,False,ChIJoc13x4UKlVQRJAwTaz9AUcA
Kyle L,https://www.google.com/maps/contrib/106962517547885609802/reviews,en,5,a year ago,I can’t say enough good things about this winery! We went once and took a stroll with our dogs through the vineyard which was a great memory. So much so that I decided to get engaged here and they set up a nice little fire pit and wines in the vineyard for us!! Definitely check this place out!,1612122280,False,ChIJeQ9y-9FxlVQRyiTpyZwZPPg
Ricardo Epps,https://www.google.com/maps/contrib/113484833160592987247/reviews,en,5,7 months ago,"March 5, 2022- My wife and I did the wine tasting and cheese pairing experience. The pinot noir samples were delicious as was the cheese. We were greeted with a warm welcome and great hospitality by two very nice ladies. The tasting room was a cozy quaint setting with nice views. We decided to become club members and are looking forward to our next visit.",1647182920,False,ChIJr4Nu2lE5lVQREHqOeLEE2pM
Elias Cabrera,https://www.google.com/maps/contrib/108434578178186957162/reviews,,3,2 years ago,,1593814174,False,ChIJG-KmkjdbolQRzKfXk7XQTk0
Jeff Menendez,https://www.google.com/maps/contrib/100965886670213328091/reviews,en,5,6 years ago,"Outstanding wine, the Pinot Gris, 👍",1455998118,False,ChIJMVc_VMJIlVQROkCInwnCMeE
Jennifer Mooney,https://www.google.com/maps/contrib/101125959928828464620/reviews,en,5,2 years ago,"Very friendly. We came during the off season, so no music, but looking forward to coming again!",1601148368,False,ChIJi3NlOmsBwVQRj0c1M6cVFQE
Chad Roberts,https://www.google.com/maps/contrib/106446165940675595525/reviews,,5,9 months ago,,1644129708,False,ChIJGwWA4AUjxFQRH238gU8UqRM
Bill Ormsby,https://www.google.com/maps/contrib/116583053037685109218/reviews,en,5,a year ago,Wonderful experience tasting. Great wines and view. Good place for Pinot Noir and Chardonnay.,1619762861,False,ChIJbTJ1IK8elVQRELHLlNMv_ro
Robin Warren,https://www.google.com/maps/contrib/103394173170101001416/reviews,en,4,3 years ago,"A great spot to taste some wine's from the Willamette valley... The terroir here is perfect for Pinot noir and other cools climate grapes.   Just on the edge of the valley as it bumps up against the coast range, this vineyard and estate winery is  worth the trip out to the tasting room .. Maybe even ride the bike from Corvallis for a total   Willamette valley experience...",1558044532,False,ChIJoUqBh3I5wFQRPDXnKRQdUOA
Flaco Gutierrez,https://www.google.com/maps/contrib/101983115128821070419/reviews,,5,a year ago,,1609898621,False,ChIJnxAqiLpAolQRYp3YWBF_pgM
Becky Carte,https://www.google.com/maps/contrib/100712297068834512392/reviews,en,5,2 years ago,"Absolutely loved this place, from the super friendly owners, to the super friendly mascot puppies, to the amazing wines! This winery is the real deal! The owners grow all their own grapes with limited help at harvest time. Extreme dedication and passion goes into each bottle they produce. We had a great time outside on the patio enjoying the wine and the beautiful view!",1597000440,False,ChIJR3BG2o8ZxFQRKNFA5078BJY
John Dong,https://www.google.com/maps/contrib/100170283097831649270/reviews,,5,a year ago,,1630803895,False,ChIJAc2S3ARBlVQR2AN-m1_KbnM
Ariel Skinner,https://www.google.com/maps/contrib/103061570545507739471/reviews,en,5,7 months ago,"I had such a fantastic experience here! I had something happen today that kind of ruined my day, but I decided to come here on a whim and I'm so so glad I did. It turned my whole day around. The lovely ladies working were so warm, friendly, and hospitable. Honestly, the wine could have tasted like garbage and I still would have enjoyed myself. Luckily the wine was wonderful as well. The view can't be best either. It proved a great place to relax and read a book. I'll definitely be back.",1648617125,False,ChIJlzpaZkMPllQR4HWKqYGmRk4
Erika Yahn,https://www.google.com/maps/contrib/118386143328577797674/reviews,en,5,a year ago,"We had a wonderful time, Big Red was a great host! We can't wait to come back in the summer",1616694324,False,ChIJryQDAius6lQR_vPySzU0INE
Alex M,https://www.google.com/maps/contrib/109567931512647195805/reviews,en,5,a year ago,"While it's not on every internet shortlist of best Willamette valley producers, Patricia Green should be. If you ask locals in the industry where you should taste for sheer quality, this is a go to. Happy to say the hospitality matched the reputation of the wines. Very covid safe, lovely view, and attentive hosts. Don't sleep on the library collection! They are offering some old vintages at great prices.",1634529860,False,ChIJ6UzcTao_lVQRqtJ7wRXAliE
Daniel McDermott,https://www.google.com/maps/contrib/100572856058991596477/reviews,en,5,a month ago,"Fun, friendly staff. Delicious Italian varietals",1664221898,False,ChIJ5ZhAntIRllQRI-sBmQwxJUI
Brianna Staubo,https://www.google.com/maps/contrib/108658818030829065411/reviews,en,1,6 months ago,"The service was non-existant during our tasting. We had a reservation, and the only time we saw a staff member was checking in and paying. We weren't given any information on the winery, the wine, and she never checked on us. Unfortunately, since we also did not like the red flight, this place was a complete miss.",1651520302,False,ChIJW7FbGmNqolQRqZPGQPoIHxU
AJ Hermandorfer,https://www.google.com/maps/contrib/103800938983749544320/reviews,en,5,4 years ago,This was by far our favorite tasting room in the Mcminnville area. Ben was a phenomenal host and made the entire experience so great. He let us taste a wide variety of wines while doing an excellent job answering all of our questions. Great wine with a very welcoming tasting room.,1533068850,False,ChIJ8aRHHMNIlVQRQnGaf0_Goq8
galby68,https://www.google.com/maps/contrib/113970663104612387764/reviews,en,5,3 months ago,"Hottest day of the year (at that point)?
Sure, I’ll sit outside for a flight of wine!
I was a guest of a member and it was an experience that made me weight joining up myself…and I live 3 hours away!
The wine was great!  The service was attentive enough and knowledgeable without detracting from my visit with the members that invited me.  Just what I want when trying new wines: enough time to get the story and then enjoy the wine.  Too many wineries are too busy to take that time, so this stands out.",1659628314,False,ChIJAUHFvzLGuFQRqIyCskVir5c
Jack Dalton,https://www.google.com/maps/contrib/101349987596180614539/reviews,en,5,2 years ago,"Great fun and the staff has provided a wonderful space to enjoy and learn about wine. Evan recently during the coronavirus restrictions, Carrie and staff have put together a very enjoyable experience. Looking for ward to more!",1597628534,False,ChIJWe1l5lsKlVQR-aoZJyPoWqg
Elizabeth Case,https://www.google.com/maps/contrib/107529030622031025305/reviews,en,5,5 years ago,"I love Dion Vineyard! They make amazing wines (oh that rose...) and are fun and friendly, even their pup Choco! The vineyard is a great space to walk around with a glass of wine and the patio is perfect on a sunny afternoon.",1495657233,False,ChIJ8_N1cNUQlVQRSYyiE3YAxAU
Lisa Ursino,https://www.google.com/maps/contrib/101442438354922634171/reviews,en,5,a month ago,Fun place! Great variety of red wines. I really enjoyed the man behind the bar.   He told us good places to eat and was hilarious!,1663431495,False,ChIJbwjNS9FBlVQRMZj7tyI60UY
Walter Smith,https://www.google.com/maps/contrib/109461310026838108768/reviews,en,5,3 weeks ago,Fantastic wine tasting with Sara. As an FYI they do not require proof of vaccination. So those are older reviews. Beautiful views while having a great selection of wines as Sara provided a history of the winery and of each tasting. Excellent burrata dish and an all around enjoyable day at Adelsheim.,1665609794,False,ChIJIz-YbpM_lVQRexwuDEhzCB0
Carla Parker,https://www.google.com/maps/contrib/118217704721427789441/reviews,en,5,a month ago,"My husband Bill and I spent a wonderful afternoon at Coleman Vineyard.  We live in Newberg, so we have many options for wine tasting, and we like to go to ones we have not visited before.  Melissa and Crystal were friendly, knowledgable and provided us not only with beautiful wines, but a great experience as well.",1663457616,False,ChIJi6-To2qz6lQRJcTvgR1aSys
Nolan,https://www.google.com/maps/contrib/113780333528153985383/reviews,en,5,11 months ago,"The hosts were not only gracious, but generous as well. Their 2015 Late Harvest red wine, more of a dessert one, is absolutely delicious and well worth a try.",1637963842,False,ChIJr2rBVrMNkFQRLRVqyo0YQ84
Tammy Jenness,https://www.google.com/maps/contrib/103214777339924125238/reviews,en,4,3 months ago,Stopped by White Rose Winery Sunday 7/17/2022. This was my first time there. They are a small production which use whole clusters for their Pinot Noir wine. I was very impressed with the wine. The tasting included 3 selections healthy size pour and after visiting with the server he poured a 4th wine for us to try. The inside was small and dark but very nice they have a beautiful view outside tables. And was told they have a basement area for larger groups. I recommend this one the experience was good and the staff super friendly and knowledgeable.,1658260842,False,ChIJycscKsxGlVQRImdkggvMr0Y
Russ Trainor,https://www.google.com/maps/contrib/110514537769849335134/reviews,en,5,a year ago,Trinity along with Steve and his bride and staff were fantastic. We had a nice experience meeting Gillian on Monday and then went back on Saturday afternoon/evening for the event.  They of course has great wines and the foodology Food Truck which was great. They also had a couple of brews on tap which I thought was fantastic. Steve and his crew were great hosts and made us feel right at home. I wish we would have had more time yesterday but had to head on home.  We will be back!!!,1626031705,False,ChIJQyL0UGwGwFQRQtDrFihiRFc
Lydia Shute-Moriarty,https://www.google.com/maps/contrib/107817847146201799239/reviews,en,5,5 years ago,"I have nothing but positive things to say about this place! First of all, Ernie & Dena are extremely knowledgeable about their wines & are happy to talk with you about them. They don't open very often for tastings, and their tasting room is essentially in the cellar, but the wines are so amazing I barely noticed. It's a hidden gem. Highly recommend going in when they open for tastings!",1503090003,False,ChIJYSRNsDsdwFQRt0vCXZNq3lw
Leah Psiropoulos,https://www.google.com/maps/contrib/108946021571706143413/reviews,en,4,5 years ago,"Beautiful tasting room with a very reasonable  $10 tasting fee. We tried 6 wines and enjoyed them all. They do not carry any pinots, which is unusual for this area.",1499707243,False,ChIJYVRuMtJBlVQR-4Qm9n-t948
Kaymden Green,https://www.google.com/maps/contrib/116827086443306378375/reviews,en,1,a year ago,"The lady serving me her name was Sara was extremely rude, very unprofessional and not one time did she wash her a hands & kept touching her face, hair etc. I notice she wasn’t nice to anyone not just me and also over heard her bad mouthing the customers and talking down in the management there. It made me very uncomfortable and also the others around me too. They had mentioned they won’t be returning either. If you keep this girl you will guarntee to keep losing business. She was also super slow and a lot of time just stood around not doing anything when customers clearly had empty glasses,The wine was yummy though. But the service was horriable so I won’t be back.",1622138572,False,ChIJxWBphkKbz1QRvDwZ-jzDVaM
Devon Burton,https://www.google.com/maps/contrib/115788377285109660090/reviews,en,2,2 months ago,"I’ve been here 3x and love the wine and setting, but am consistently disappointed with the poor service. They are extremely rude. There are many more places to have wonderful wine, in a nice setting, served with a smile and good service.",1661625568,False,ChIJ521j82I4lVQRx4Y58ybqFak
Dave,https://www.google.com/maps/contrib/112683072732135513617/reviews,,1,a year ago,,1625850299,False,ChIJvREHredqlVQRn02onu8R8CM
Snaily,https://www.google.com/maps/contrib/101557994888523144018/reviews,en,5,a year ago,"What an amazing experience with great wine, beautiful and serene atmosphere, and lovely people. Private, family feel. We look forward to coming back again.",1622424455,False,ChIJ7TjgpUMUlVQRzpjqJAd3ifQ
Deidra Shinaul,https://www.google.com/maps/contrib/111688406478597392847/reviews,en,5,3 years ago,"First off, let's begin with Benjamin. He reminds me of someone I know. He even let me take his picture.  Hes funny, hes cute and he knows his wines! My husband and I enjoyed our time tasting wines and talking with Ben about varieties and quality of wine. I like the fact that this place is family friendly and cant wait to come back hopefully this summer. Benjamin thanks for the awesome memories that you helped create.",1554235403,False,ChIJeW1DqL6hlFQR3N7Bx_9rV9c
Gloria Geleynse,https://www.google.com/maps/contrib/107952895474180697939/reviews,en,5,2 weeks ago,"Super fun, excellent wine, great employees!",1666310468,False,ChIJzTbmzalDolQRn6fWXh8Z4cw
Consuelo Montoya,https://www.google.com/maps/contrib/104578614088263048705/reviews,en,5,a year ago,"I’ve never enjoyed wine more than Roger's Cosecha de Luna 2018 Reserve Mourvedre and Zaragueya de Luna 2019 Reserve Sangiovese Rose. The quality of these wines is found in the growing of the grapes. Los Rocosos Vineyard is located in one of the two best areas in Oregon to grow wine, the Walla Walla valley. This valley, like the Rogue Valley in southern Oregon, provides a warmer wine growing climate. Los Rocosos grapes have an added advantage. They are grown in the dark basalt soil that makes up the Rock District of Milton-Freewater. The Rock District is unique because of its cobblestone-rich soil that allows the vines to root deeper while the dark soil absorbs more solar radiation.  In addition to being a Viticoltore, Roger and Lucinda offer B&B accommodations at this working vineyard. If you are so lucky as to get a reservation, insist Roger make his amazing oatmeal porridge. This is a dog friendly place where dogs roam the vineyard and howling contests are a nightly occurrence. Roger usually has the loudest howl. My dogs can’t wait to return. I can’t wait to enjoy this season’s varietals.",1621844384,False,ChIJoa66NRlFolQRl-EO1VCC_ns
Andrea L,https://www.google.com/maps/contrib/111094174624039414279/reviews,en,5,3 months ago,"This is a beautiful place full of lovely and accommodating employees! They go above and beyond to ensure everyone is enjoying their time.  Patty is warm and friendly and made us feel welcomed.  Kasey was AMAZING and handled a large,difficult group in the nicest and most professional way.   It's hard to imagine that people would be unappreciative at a winery,  but you see it all. They handled it with grace! Thank you for all that you do and the best wine west of the Mississippi.  😊",1659820478,False,ChIJ6VDhna8XwVQRmtaFV9B8YnA
mike bacus,https://www.google.com/maps/contrib/102847989793602773546/reviews,,5,a month ago,,1663638569,False,ChIJgUViR4o_lVQRQm8qqjxWrGE
Max B,https://www.google.com/maps/contrib/103393121382180674788/reviews,,5,4 months ago,,1655917506,False,ChIJD8AtMrJrlVQRUuqG5P1zHFI
John Kimbrough,https://www.google.com/maps/contrib/117153343491330277438/reviews,en,1,a month ago,"Don’t waste your time here.  Wines are decent, but given the outstanding wineries all around (Fairsing, Shea, Knudsen, and about any other you can try), why spend time here?  There’s no wow wine in the bunch.   AND, the tasting pours were so incredibly small, you barely had more than a small sip of each wine.  No “revisiting”.

Worse, the tasting is completely devoid of any personal interaction or in depth discussion of the wines.  Simply stating the grape & vintage… then shuffling off. The person said “I’m only here for the harvest”.   So no meaningful personal relationship to the wines or winery.

If you’re looking for the smallest of portions of average wines and don’t like personal interaction, this is your place.",1663226453,False,ChIJUygBx6U4lVQRcoRiiyxSX0E
Sable Kitchen,https://www.google.com/maps/contrib/112172227899120535896/reviews,en,5,7 years ago,Delicious dessert-style wines! Beautiful scenery and friendly service! Unique stories with the wine as well. Highly recommend!,1434309551,False,ChIJ99SRtt45wFQR89Yvx_w1T-c
Michele Castillo,https://www.google.com/maps/contrib/115723968459150259869/reviews,en,5,8 months ago,"This is our favorite place to eat in Jacksonville. Delicious authentic Italian cuisine, the Lingcod and clam linguine and salad is a add on and bread basket is on your table. Great service, nice server and had drinks from the bar, as well. If, you haven't been here, it is a must if you love Italian food.",1644377070,False,ChIJffJIxPN4z1QRqX_ekdLWpzc
Richard Johnson,https://www.google.com/maps/contrib/112750881505102729460/reviews,,5,4 years ago,,1539302097,False,ChIJM9WzW_5RlVQR0QHf2upSVIQ
Allison Conway,https://www.google.com/maps/contrib/105269953023029112443/reviews,en,5,a year ago,"Gorge Crest Vineyards made our wedding day beyond wonderful. From the first time we met to discuss prices and options for our wedding day, we were always confident that we had picked the most extraordinary place to hold our wedding. Our family and friends thoroughly enjoyed the beautiful setting -a view that we’re confident is the best in the Gorge, an intimate outdoor dance floor, stunning arrays of wildflowers, a forested area with hammocks and a bridal suite with a view- and we continue to receive glowing feedback. Jena provided excellent support in organizing and coordinating our event in a warm and professional manner, we couldn’t have done it without her. Gorge Crest Vineyards will always hold such a special place in our hearts.",1631482649,False,ChIJy2h831wMllQRpqjcFOhmzAE
Rich Irish,https://www.google.com/maps/contrib/117090371291522182190/reviews,en,5,3 years ago,"Love, love, love their transparency!",1554595881,False,ChIJYZmduwEYxFQRqyBPC7ML7lg
Stuart Anderson,https://www.google.com/maps/contrib/107697424904423562922/reviews,,5,2 years ago,,1595799240,False,ChIJP3fyf5tRlVQR9X_zy_Q7ndc
Chelsey Leffler,https://www.google.com/maps/contrib/117676419882415883174/reviews,en,5,a year ago,"One of my FAVORITE wineries in the Willamette Valley! All the wines are delicious, the grounds are well kept and the staff is incredibly friendly. They always make you feel like you are the most important person in the place. If you have not been, you must plan a trip out there!",1613071068,False,ChIJ181L7RJBlVQRUPxoitr7l_c
Beth Lyons,https://www.google.com/maps/contrib/101449164698061778764/reviews,en,4,6 months ago,"A wonderful experience. The wines, the service, the space, and honestly, the flowers on the table and the plants growing on the balcony, all added up to a singular experience. The wines needed no introduction, but Diane our tasting guide, set the stage for the wines and told us the history of the vines so that our appreciation of the experience deepened.",1651553148,False,ChIJv2ITGuw-lVQRoE6m4fsYV9A
