business_status,formatted_phone_number,name,place_id,rating,user_ratings_total,formatted_address,website,street_address_1,street_address_2,city,province,zipcode,country_code,url,location_name
OPERATIONAL,(503) 868-7376,Elton Vineyards,ChIJP3fyf5tRlVQR9X_zy_Q7ndc,5.0,3.0,"22500 Ingram Ln NW, Salem, OR 97304, USA",https://www.eltonwines.com/,22500 Ingram Ln NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=15536640212077871093,NULL
OPERATIONAL,(503) 985-3513,Cherry Grove Vineyard,ChIJn5MXyjQ9lVQRvfzTTYvgfSI,5.0,1.0,"49969 SW Patton Valley Rd, Gaston, OR 97119, USA",https://www.cherrygrovevineyard.com/,49969 SW Patton Valley Rd,NULL, Gaston,OR,97119, USA,https://maps.google.com/?cid=2485389458289196221,NULL
OPERATIONAL,(503) 435-8265,North Valley Vineyards,ChIJMUXbHeRqlVQRVxGePwpQ8T8,5.0,9.0,"1326 OR-99W #104, Dundee, OR 97115, USA",http://northvalleyvineyards.com/,1326 OR-99W #104,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=4607551898723946839,NULL
OPERATIONAL,(503) 554-1500,Fratelli Ponzi Fine Food and Wine Bar,ChIJAbEfhglBlVQRpTiN4tbWBBM,4.5,69.0,"100 SW 7th St, Dundee, OR 97115, USA",http://www.fratelliponzi.com/,100 SW 7th St,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=1370456405039724709,NULL
OPERATIONAL,(509) 493-2702,Demi Anni Vineyards,ChIJ18LXgwARllQRCm50jM-wEfs,NULL,NULL,"139 Cooke Rd, White Salmon, WA 98672, USA",NULL,139 Cooke Rd,NULL, White Salmon,WA,98672, USA,https://maps.google.com/?cid=18091435583585152522,NULL
OPERATIONAL,NULL,Bieze Vineyards,ChIJMY_-n8JTlVQRIehuiplWTIo,NULL,NULL,"4410 Lone Star Rd NW, Salem, OR 97304, USA",http://biezevineyard.com/,4410 Lone Star Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=9965435292916574241,NULL
OPERATIONAL,(503) 628-7829,Ruby Vineyard,ChIJb07wO0IUlVQRpT7hr_IPjrc,4.7,83.0,"30088 SW Egger Rd, Hillsboro, OR 97123, USA",http://www.rubyvineyard.com/,30088 SW Egger Rd,NULL, Hillsboro,OR,97123, USA,https://maps.google.com/?cid=13226526690641002149,NULL
OPERATIONAL,NULL,The Winery at Manzanita,ChIJ1UekEQUKlVQRvCOAz-r0raI,4.7,122.0,"526 SW Yamhill St, Portland, OR 97204, USA",http://www.portlandwinebar.com/,526 SW Yamhill St,NULL, Portland,OR,97204, USA,https://maps.google.com/?cid=11722294694456075196,Portland Wine Bar & Winery Tasting Room
OPERATIONAL,(541) 998-3153,Antiquum Farm Tasting Room,ChIJuQcnBo-qwVQRmu-NMvQBQqQ,5.0,16.0,"25075 Jaeg Rd, Junction City, OR 97448, USA",http://antiquumfarm.com/,25075 Jaeg Rd,NULL, Junction City,OR,97448, USA,https://maps.google.com/?cid=11836024919014895514,NULL
OPERATIONAL,(503) 554-4200,Hyland Estates,ChIJ181L7RJBlVQRUPxoitr7l_c,4.5,52.0,"Tastings by Appointment, Indoor &, Outdoor Seating, 20980 NE Niederberger Rd, Dundee, OR 97115, USA",http://www.hylandestateswinery.com/, 20980 NE Niederberger Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=17841005364895087696,NULL
OPERATIONAL,(541) 380-1438,South Hill Winery,ChIJbeIl22ANllQRsR4Yt5JcK8U,5.0,34.0,"801 Scoggins Rd Box 235, Underwood, WA 98651, USA",http://www.southhillvineyards.com/,801 Scoggins Rd Box 235,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=14207551234677153457,NULL
OPERATIONAL,(541) 846-6800,Red Lily Vineyards,ChIJ8RHrmd-Ez1QRoL51UJH1o5I,4.7,133.0,"11777 OR-238, Jacksonville, OR 97530, USA",https://redlilyvineyards.com/,11777 OR-238,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=10566559155210272416,NULL
OPERATIONAL,(503) 864-2991,Anne Amie Vineyards,ChIJFdmFMaZHlVQRgx5HCoe2q-0,4.7,74.0,"6580 NE Mineral Springs Rd, Carlton, OR 97111, USA",http://www.anneamie.com/,6580 NE Mineral Springs Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=17125982699115716227,NULL
OPERATIONAL,(971) 338-9142,Whiskey Hill Winery & Postlewaits Vineyards,ChIJVxWn79JmlVQR_6LMG1LCGOE,4.6,24.0,"29510 S Barlow Rd, Canby, OR 97013, USA",http://www.whiskeyhillwinery.com/,29510 S Barlow Rd,NULL, Canby,OR,97013, USA,https://maps.google.com/?cid=16219927715884344063,NULL
OPERATIONAL,(509) 525-1615,Marcella Terrace Vineyard LLC,ChIJMSn8_WVmolQR4a9l9T-4xz8,5.0,1.0,"406 Lower Dry Creek Rd, Walla Walla, WA 99362, USA",NULL,406 Lower Dry Creek Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=4595844529594413025,NULL
OPERATIONAL,(541) 450-2692,Slagle Creek Vineyards,ChIJiYMYzk-bz1QR5DRe2A9r9pg,3.0,2.0,"8555 OR-238, Jacksonville, OR 97530, USA",NULL,8555 OR-238,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=11022114853834601700,NULL
OPERATIONAL,(503) 864-2700,Domaine Drouhin Oregon,ChIJX2kc1TNBlVQR2ByNtkV6kkk,4.7,174.0,"6750 NE Breyman Orchards Rd, Dayton, OR 97114, USA",http://www.domainedrouhin.com/,6750 NE Breyman Orchards Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=5301434151202528472,NULL
OPERATIONAL,(503) 538-1141,Dobbes Family Estate,ChIJ0837TqdBlVQR8w_X_SPvVx4,4.7,94.0,"240 SE 5th St, Dundee, OR 97115, USA",http://dobbesfamilyestate.com/,240 SE 5th St,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=2186479081973288947,NULL
OPERATIONAL,(541) 679-6642,Abacela Winery,ChIJtav88DE5xFQRkFq6XE3ri4o,4.9,101.0,"12500 Lookingglass Rd, Roseburg, OR 97471, USA",http://www.abacela.com/,12500 Lookingglass Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=9983331716497562256,NULL
OPERATIONAL,(503) 224-5778,"Boedecker Cellars Winery, Tasting Room + Bottle Shop",ChIJKYskPMMJlVQRURgfKe5E-yI,4.7,37.0,"2621 NW 30th Ave, Portland, OR 97210, USA",http://boedeckercellars.com/,2621 NW 30th Ave,NULL, Portland,OR,97210, USA,https://maps.google.com/?cid=2520684206126733393,NULL
OPERATIONAL,(503) 371-8478,Evesham Wood Vineyard,ChIJrQ_vQXpVlVQRIVpP-FSvDQ4,4.5,17.0,"3795 Wallace Rd NW, Salem, OR 97304, USA",http://www.eveshamwood.com/,3795 Wallace Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=1012658270706293281,NULL
OPERATIONAL,(509) 525-1285,Lodmell Cellars,ChIJ4ZSprkEVolQRF385x5xV5SE,3.5,8.0,"6 W Rose St Suite #104, Walla Walla, WA 99362, USA",http://lodmellcellars.com/,6 W Rose St Suite #104,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=2442452504764055319,NULL
OPERATIONAL,(503) 452-8577,Benza Vineyards,ChIJ7TjgpUMUlVQRzpjqJAd3ifQ,4.9,81.0,"16740 SW Pinot Pl, Hillsboro, OR 97123, USA",http://www.benza.com/,16740 SW Pinot Pl,NULL, Hillsboro,OR,97123, USA,https://maps.google.com/?cid=17620745889631606990,NULL
OPERATIONAL,(503) 583-1536,Cramoisi Vineyard,ChIJv8IM-BtBlVQRjM70I7_7W9E,4.8,33.0,"8670 NE Worden Hill Rd, Dundee, OR 97115, USA",https://www.cramoisivineyard.com/,8670 NE Worden Hill Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=15085928175168179852,NULL
OPERATIONAL,(971) 287-1726,Stone Griffon Vineyard,ChIJpSR0kmI4lVQRYGZTgUDxvos,4.4,15.0,"305 W Main St, Carlton, OR 97111, USA",http://www.stonegriffonvineyard.com/,305 W Main St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=10069751076196935264,NULL
OPERATIONAL,(509) 525-1843,Canoe Ridge Vineyard Tasting Room,ChIJEWQIIoxrolQRoRMLejqYX4I,4.5,25.0,"45 E Main St, Walla Walla, WA 99362, USA",http://www.canoeridgevineyard.com/,45 E Main St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=9394394724641215393,NULL
OPERATIONAL,(541) 234-5197,Pfeiffer Winery,ChIJ6bxBl4wfwVQRRmqBIq9G-u0,4.3,25.0,"590 Pearl St, Eugene, OR 97401, USA",https://pfeifferwinery.com/,590 Pearl St,NULL, Eugene,OR,97401, USA,https://maps.google.com/?cid=17148096249178712646,NULL
OPERATIONAL,(503) 668-3124,Buddha Kat Winery,ChIJjf0QOCyFlVQRDr7UHww3h18,3.7,15.0,"17020 Ruben Ln, Sandy, OR 97055, USA",http://www.buddhakatwinery.com/,17020 Ruben Ln,NULL, Sandy,OR,97055, USA,https://maps.google.com/?cid=6883531080672263694,NULL
OPERATIONAL,(541) 245-1133,DANCIN Vineyards,ChIJo3AdgEN4z1QRroEV2LwJoY0,4.5,102.0,"4477 S Stage Rd, Medford, OR 97501, USA",https://www.dancin.com/,4477 S Stage Rd,NULL, Medford,OR,97501, USA,https://maps.google.com/?cid=10205448937282044334,NULL
OPERATIONAL,(503) 864-3404,Stoller Family Estate,ChIJieAbiJlGlVQRz7RIkU2A8ms,4.6,373.0,"16161 NE McDougall Rd, Dayton, OR 97114, USA",http://www.stollerfamilyestate.com/,16161 NE McDougall Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=7778420577060566223,NULL
OPERATIONAL,(541) 513-8127,Terra Pacem,ChIJJ-qGrWM9wVQRm3x2PHXQ-nM,4.6,5.0,"590 Pearl St Ste 103, Eugene, OR 97401, USA",https://terrapacem.com/,590 Pearl St Ste 103,NULL, Eugene,OR,97401, USA,https://maps.google.com/?cid=8357221260483525787,NULL
OPERATIONAL,(509) 876-2427,Gramercy Cellars,ChIJyS-YaWlqolQRBi8ZSO8OqCc,4.9,49.0,"635 N 13th Ave, Walla Walla, WA 99362, USA",http://www.gramercycellars.com/,635 N 13th Ave,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=2857550384436162310,NULL
OPERATIONAL,(503) 883-8155,Bravuro Cellars Vineyard,ChIJGwkzz5lPlVQRrC17L0dfWfE,4.9,11.0,"9779 SE Hillview Dr, Amity, OR 97101, USA",https://www.bravurocellars.com/,9779 SE Hillview Dr,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=17391036195411799468,NULL
OPERATIONAL,(509) 526-7400,Abeja Winery & Inn,ChIJkyxxY34VolQRcaxvXcqbfg0,5.0,43.0,"2016 Mill Creek Rd, Walla Walla, WA 99362, USA",http://www.abeja.net/,2016 Mill Creek Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=972385863011904625,NULL
OPERATIONAL,(541) 376-8100,Echo Ridge Cellars,ChIJR5wR_YXGolQRKNAJEbBbawo,4.9,51.0,"551 N Thielson St, Echo, OR 97826, USA",https://echoridgecellars.com/,551 N Thielson St,NULL, Echo,OR,97826, USA,https://maps.google.com/?cid=750794574645547048,NULL
OPERATIONAL,(503) 835-0620,Dukes Family Vineyards,ChIJL_1chQNOlVQRczMCRVPz81E,4.4,12.0,"7845 SE Amity Rd, Amity, OR 97101, USA",https://www.dukesfamilyvineyards.com/,7845 SE Amity Rd,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=5905331075378459507,NULL
OPERATIONAL,(541) 797-6502,Bledsoe Family Winery,ChIJMd6qI9zHuFQR69YkHJF-JY4,4.9,48.0,"550 SW Industrial Way Suite 198, Bend, OR 97702, USA",http://bledsoefamilywinery.com/,550 SW Industrial Way Suite 198,NULL, Bend,OR,97702, USA,https://maps.google.com/?cid=10242732089231595243,NULL
OPERATIONAL,(541) 998-1786,RainSong Vineyard,ChIJ56rX5tIAwVQRmyVqDcZWHKo,4.9,7.0,"92989 Templeton Rd, Cheshire, OR 97419, USA",http://rainsongvineyard.com/,92989 Templeton Rd,NULL, Cheshire,OR,97419, USA,https://maps.google.com/?cid=12257767694424221083,NULL
OPERATIONAL,(503) 560-8266,Fairsing Vineyard,ChIJxbY40Hw-lVQRcE6VfzFBDi8,4.6,54.0,"20881 NE Laughlin Rd, Yamhill, OR 97148, USA",http://www.fairsingvineyard.com/,20881 NE Laughlin Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=3390719250306256496,NULL
OPERATIONAL,(503) 625-1591,Hawks View Winery,ChIJow4t6bNslVQRippQXRXqrso,4.5,236.0,"20210 SW Conzelmann Rd, Sherwood, OR 97140, USA",http://www.hawksviewwinery.com/,20210 SW Conzelmann Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=14604868019089873546,NULL
OPERATIONAL,(503) 623-6181,Chateau Bianca Winery,ChIJL-XgA62v6lQRLyLejKbgWxw,4.6,55.0,"17485 OR-22, Dallas, OR 97338, USA",https://www.chateaubianca.com/,17485 OR-22,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=2043473861875212847,NULL
OPERATIONAL,(541) 440-7694,Willamette Valley Vineyards,ChIJ2w47hNEYxFQRz7fl4LE9Brs,4.7,6.0,"1140 Umpqua College Rd, Roseburg, OR 97470, USA",https://www.umpqua.edu/sowi,1140 Umpqua College Rd,NULL, Roseburg,OR,97470, USA,https://maps.google.com/?cid=13476526769144444879,NULL
OPERATIONAL,(541) 716-1091,Gorge On Wines,ChIJlwRSLWkOllQRIsBo8nzjT2o,4.9,44.0,"111 2nd St #300, Hood River, OR 97031, USA",https://gorgeonwines.com/,111 2nd St #300,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=7660591616962904098,NULL
OPERATIONAL,(503) 852-6619,Lemelson Vineyards,ChIJUygBx6U4lVQRcoRiiyxSX0E,4.8,166.0,"12020 NE Stag Hollow Rd, Carlton, OR 97111, USA",http://www.lemelsonvineyards.com/,12020 NE Stag Hollow Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=4710574086523356274,NULL
OPERATIONAL,(971) 241-8228,Brittan Vineyards,ChIJ8aRHHMNIlVQRQnGaf0_Goq8,4.9,19.0,"829 NE 5th St #700, McMinnville, OR 97128, USA",http://www.brittanvineyards.com/,829 NE 5th St #700,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=12655895947610059074,NULL
OPERATIONAL,(509) 522-1261,Methven Family Vineyards,ChIJW7FbGmNqolQRqZPGQPoIHxU,4.4,62.0,"31 E Main St, Walla Walla, WA 99362, USA",http://brownefamilyvineyards.com/,31 E Main St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=1521945069996118953,NULL
OPERATIONAL,NULL,Sophies Vineyard,ChIJw601bj5LwVQRpErl1Rc_cEc,NULL,NULL,"5890 Boswell Rd, Yoncalla, OR 97499, USA",http://www.vinderella.com/,5890 Boswell Rd,NULL, Yoncalla,OR,97499, USA,https://maps.google.com/?cid=5147683745689848484,NULL
OPERATIONAL,(503) 662-3280,WillaKenzie Estate,ChIJv2ITGuw-lVQRoE6m4fsYV9A,4.6,76.0,"19143 NE Laughlin Rd, Yamhill, OR 97148, USA",http://www.willakenzie.com/,19143 NE Laughlin Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=15012495352964468384,NULL
OPERATIONAL,(360) 624-6531,AniChe Cellars,ChIJgb7K8roNllQRS2Cz4_O6o2Q,4.9,90.0,"71 Little Buck Creek Rd, Underwood, WA 98651, USA",http://anichecellars.com/,71 Little Buck Creek Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=7251845381656633419,NULL
OPERATIONAL,(509) 540-2323,Vital Wines,ChIJX3N-is1DolQR3QBhGXhXRfA,4.9,10.0,"17 N 2nd Ave, Walla Walla, WA 99362, USA",http://www.vitalwinery.com/,17 N 2nd Ave,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=17313340515829219549,NULL
OPERATIONAL,NULL,Amaranth RIdge Vineyard,ChIJD7jJUIavxlQReq9W8ft2EiU,NULL,NULL,"Oakland, OR 97462, USA",http://amaranthridge.com/,NULL,NULL,Oakland,OR,97462, USA,https://maps.google.com/?cid=2671328353441984378,NULL
OPERATIONAL,(503) 864-2000,Durant at Red Ridge Farms,ChIJWRS9kbVGlVQRNktsfS8kMyw,4.8,76.0,"5510 NE Breyman Orchards Rd, Dayton, OR 97114, USA",http://durantoregon.com/,5510 NE Breyman Orchards Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=3184929147867384630,NULL
OPERATIONAL,(509) 526-0905,Long Shadows Winery,ChIJg-mkDu9oolQReJMO_6r0zOg,4.7,79.0,"1604 Frenchtown Rd, Walla Walla, WA 99362, USA",http://www.longshadows.com/,1604 Frenchtown Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=16775051727309017976,NULL
OPERATIONAL,(541) 526-5075,Faith Hope & Charity Vineyards,ChIJbcRszS0vv1QRPJ0woaqPeFw,4.5,156.0,"70450 NW Lower Valley Dr, Terrebonne, OR 97760, USA",https://www.faithhopeandcharityevents.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,70450 NW Lower Valley Dr,NULL, Terrebonne,OR,97760, USA,https://maps.google.com/?cid=6663233611706178876,NULL
OPERATIONAL,(509) 730-7025,Les Collines Vineyard,ChIJUw6m_hhBolQRU6eN4qJ4dZQ,5.0,8.0,"4137 Hood Rd, Walla Walla, WA 99362, USA",http://lescollinesvineyard.com/,4137 Hood Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=10697589130869450579,NULL
OPERATIONAL,NULL,Latchkey Vineyard,ChIJfUvFehRBlVQR6wsYal6EAJw,NULL,NULL,"10505 NE Red Hills Rd, Dundee, OR 97115, USA",NULL,10505 NE Red Hills Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=11241130210958511083,NULL
OPERATIONAL,(360) 648-2224,Westport Winery Garden Resort,ChIJg8BGFdJHklQRujFaR2wP4xc,4.6,527.0,"1 S Arbor Rd, Aberdeen, WA 98520, USA",http://www.westportwinery.com/,1 S Arbor Rd,NULL, Aberdeen,WA,98520, USA,https://maps.google.com/?cid=1721236440313639354,NULL
OPERATIONAL,(541) 242-6588,Iris Vineyards-Wine Bar,ChIJ-1_CKzMwwVQRFbP5wXVgQIc,4.5,51.0,"322 Main St, Springfield, OR 97477, USA",https://www.irisvineyards.com/,322 Main St,NULL, Springfield,OR,97477, USA,https://maps.google.com/?cid=9745895652511560469,NULL
OPERATIONAL,(503) 482-8483,Longplay Wine,ChIJB3rkytNBlVQRJeGnnZKdTpc,5.0,7.0,"888 Industrial Pkwy, Newberg, OR 97132, USA",http://www.longplaywine.com/,888 Industrial Pkwy,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=10902825000946360613,NULL
OPERATIONAL,(541) 386-1800,Marchesi Vineyards & Winery,ChIJbe-ki78OllQREZ9vEzd7Row,4.6,244.0,"3955 Belmont Dr, Hood River, OR 97031, USA",http://www.marchesivineyards.com/,3955 Belmont Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=10107901890159157009,NULL
OPERATIONAL,(503) 628-8463,Raptor Ridge Winery,ChIJl-CXXJAUlVQRr1JaRqrmJao,4.6,92.0,"18700 SW Hillsboro Hwy, Newberg, OR 97132, USA",https://www.raptorridgewinery.com/,18700 SW Hillsboro Hwy,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=12260459179585196719,NULL
OPERATIONAL,(541) 459-6060,Reustle-Prayer Rock Vineyards,ChIJySZob3MbxFQRUp-3qtZHOt0,4.5,106.0,"7612 Oak Hill Rd, Roseburg, OR 97471, USA",http://www.reustlevineyards.com/,7612 Oak Hill Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=15941132818344025938,NULL
OPERATIONAL,(503) 852-7060,Carlton Hill Wine Company,ChIJqYQgPMQ5lVQRNM6cGXLECi0,4.9,8.0,"11511 NW Cummins Rd, Carlton, OR 97111, USA",http://www.carltonhillwines.com/,11511 NW Cummins Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=3245622475808886324,NULL
OPERATIONAL,(503) 307-4800,Woven Wineworks Tasting Room,ChIJW-Q_LBELlVQRudmlKYcxNUk,4.9,13.0,"614 SW Dakota St, Portland, OR 97239, USA",http://www.wovenwineworks.com/,614 SW Dakota St,NULL, Portland,OR,97239, USA,https://maps.google.com/?cid=5275176995123485113,NULL
OPERATIONAL,(949) 278-9401,Mistletoe Vineyards,ChIJO50M2KwCwFQRT3H2pYD4DJE,5.0,1.0,"2750 Mistletoe Rd, Dallas, OR 97338, USA",NULL,2750 Mistletoe Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=10452002066643972431,NULL
OPERATIONAL,(541) 673-2280,Paul OBrien Winery,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,4.4,34.0,"609 SE Pine St, Roseburg, OR 97470, USA",http://www.paulobrienwines.com/,609 SE Pine St,NULL, Roseburg,OR,97470, USA,https://maps.google.com/?cid=2369435408050648993,NULL
OPERATIONAL,(509) 956-9939,Deux Soldats (Two Soldiers) Estate Vineyard,ChIJT4JRox9DolQRk5QIUB_0lS8,5.0,3.0,"1180 Whiteley Rd, Walla Walla, WA 99362, USA",https://deuxsoldats.com/about-us/,1180 Whiteley Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=3428915106636403859,NULL
OPERATIONAL,NULL,Stark Vineyard,ChIJNbT0YrtplVQRsEFdXWBor4o,NULL,NULL,"33902 SW Ladd Hill Rd, Wilsonville, OR 97070, USA",NULL,33902 SW Ladd Hill Rd,NULL, Wilsonville,OR,97070, USA,https://maps.google.com/?cid=9993320861250961840,NULL
OPERATIONAL,(503) 341-3618,Laurel Vineyard LLC,ChIJl0lEEscVlVQRUdctHejnV8E,NULL,NULL,"19495 SW Vista Hill Dr, Hillsboro, OR 97123, USA",http://laurelvineyard.com/,19495 SW Vista Hill Dr,NULL, Hillsboro,OR,97123, USA,https://maps.google.com/?cid=13931858956401891153,NULL
OPERATIONAL,(503) 992-1196,Sidereus Vineyard & Winery,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,5.0,21.0,"5195 SW Hergert Rd, Cornelius, OR 97113, USA",https://www.sidereuswinery.com/,5195 SW Hergert Rd,NULL, Cornelius,OR,97113, USA,https://maps.google.com/?cid=9329064582061572419,NULL
OPERATIONAL,(503) 538-0959,Arborbrook by Cooper Mountain Vineyards,ChIJibeHC8I_lVQRRUEMX0sGxnk,4.8,43.0,"17770 NE Calkins Ln, Newberg, OR 97132, USA",http://www.arborbrookwines.com/,17770 NE Calkins Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=8774707844764942661,NULL
OPERATIONAL,(503) 719-7000,Coopers Hall,ChIJ72Sg9qaglVQRd0cHSXEHguI,4.7,148.0,"404 SE 6th Ave, Portland, OR 97214, USA",https://www.coopershall.com/,404 SE 6th Ave,NULL, Portland,OR,97214, USA,https://maps.google.com/?cid=16321616182682011511,NULL
OPERATIONAL,(541) 672-6080,Melrose Vineyards,ChIJYfhpxJ8XxFQRAwkr3wlYVrk,4.8,80.0,"885 Melqua Rd, Roseburg, OR 97471, USA",http://www.melrosevineyards.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=a412376d-a057-404b-90ab-6d8c6a497b52,885 Melqua Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=13354958544435874051,NULL
OPERATIONAL,(541) 399-5259,Idiots Grace Wines,ChIJ5ZhAntIRllQRI-sBmQwxJUI,4.8,35.0,"8450 US-30, Mosier, OR 97040, USA",http://www.idiotsgrace.com/,8450 US-30,NULL, Mosier,OR,97040, USA,https://maps.google.com/?cid=4766269710817946403,NULL
OPERATIONAL,(503) 472-2727,Youngberg Hill Inn & Winery,ChIJibXtWutLlVQRqVEEK3nsBtY,4.5,237.0,"10660 SW Youngberg Hill Rd, McMinnville, OR 97128, USA",https://youngberghill.com/?utm_source=google&utm_medium=GMB,10660 SW Youngberg Hill Rd,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=15422273979133743529,NULL
OPERATIONAL,(541) 584-2870,Brandborg Vineyard and Winery,ChIJWVWjowhXwVQRRF_91U0QSSE,4.7,29.0,"345 1st St, Elkton, OR 97436, USA",http://brandborgwine.com/,345 1st St,NULL, Elkton,OR,97436, USA,https://maps.google.com/?cid=2398466203040177988,NULL
OPERATIONAL,NULL,McKinlay Vineyards,ChIJZc74sbpplVQRU0QVC4gdGpw,5.0,6.0,"7120 NE Earlwood Rd, Newberg, OR 97132, USA",NULL,7120 NE Earlwood Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=11248335489449935955,NULL
OPERATIONAL,(503) 623-4150,Namaste Vineyards Inc,ChIJryQDAius6lQR_vPySzU0INE,5.0,26.0,"5600 Van Well Rd, Dallas, OR 97338, USA",http://www.namastevineyards.com/,5600 Van Well Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=15069101756693804030,NULL
OPERATIONAL,(509) 876-0001,Lagana Cellars,ChIJFT7yy0gVolQRI_AB6Xk-JjQ,5.0,12.0,"16 N 2nd Ave, Walla Walla, WA 99362, USA",http://www.laganacellars.com/,16 N 2nd Ave,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=3757759632408440867,NULL
OPERATIONAL,(503) 662-4687,Colene Clemens Vineyards,ChIJEbWuNRg-lVQREYS4i0er0hU,4.8,51.0,"22501 NE Dopp Rd, Newberg, OR 97132, USA",http://www.coleneclemens.com/,22501 NE Dopp Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=1572507543680877585,NULL
OPERATIONAL,NULL,Willamette Valley Vineyards,ChIJ2a_52hk5lVQRXt7uNR8iYcg,5.0,2.0,"103 E Main St, Carlton, OR 97111, USA",NULL,103 E Main St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=14438859397770698334,Carlton Wine Corner
OPERATIONAL,(503) 538-3199,"Stone Wolf Vineyards, LLC",ChIJcVrLgmtBlVQRdHSvyMMGgGA,4.5,61.0,"23145 OR-99W, Dundee, OR 97115, USA",https://www.greatoregonwine.com/,23145 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=6953565262615377012,NULL
OPERATIONAL,(503) 687-5770,Celestial Hill Vineyard,ChIJvWmQ6wk5lVQRc3tqTfa2m4s,5.0,2.0,"258 N Kutch St Ste A, Carlton, OR 97111, USA",https://www.celestialhillvineyard.com/,258 N Kutch St Ste A,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=10059835361639168883,NULL
OPERATIONAL,(541) 935-2979,Sarver Winery,ChIJRVhUMOoQwVQR6c3VUO3mTsQ,4.6,130.0,"25600 Mayola Ln, Eugene, OR 97402, USA",http://www.sarverwinery.com/,25600 Mayola Ln,NULL, Eugene,OR,97402, USA,https://maps.google.com/?cid=14145497386555133417,NULL
OPERATIONAL,(971) 832-8665,Methven Family Vineyards,ChIJaYAMlAlBlVQR6T_33eJv5YQ,4.6,86.0,"130 SW 7th St, Dundee, OR 97115, USA",http://methvenfamilyvineyards.com/,130 SW 7th St,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=9576183202850488297,Dundee Tasting Room
