photo_reference,place_id,height,width,uploader_name,uploader_url
AcYSjRihwgL3zUsLL_lOlRNTtFS043wShHxhuPYxWxV4T_WLUjKXkiWhrms4l3gvXolSZto-RXEBBx9M9todBkg6vOnpYvcUSSOW1sd-bl66o3EZiiEeLvvXhFw-vL-snDD2_t9ol8TmcANrrACf7x0okrpbcxikuqerobTasGjdD_MKznh4,ChIJp6xxvqIOllQRNiNg9-9Uef4,3024,4032,Opa Chocolat,https://maps.google.com/maps/contrib/116803394306003398811
AcYSjRiGQq-6nYsJtNxwa3rlIfLSxtUUdU-aKcuw2pWITg9rUkNx1sbN-qJVA8u1CX0hGepGgbUIk6zZZAjZvnKiO9tnR_APSM_H-NuJcyfIUzJd0A9KLusFGbZAdRnn186820iBXDzSpl8lAUccvOEhqfPc3bC5ax8SglPdGlyX-dL6yaPO,ChIJp6xxvqIOllQRNiNg9-9Uef4,1224,816,Cathedral Ridge Winery,https://maps.google.com/maps/contrib/107203091593670236910
AcYSjRjMz1yRg-piH3eFQj3AiC23OPLgxhGdM2ofkN3xXMQfJkopOQaet8VhwfVDESStXzMtf5Stc8Z0kB2Jil9cHr-XPOWU1IqZ1LwntJ_5Cj63j74v-kVW7uI53umU033dHrIpRZ94H91keJImFWzQau3nwIFrpqDZrUv1ACrPdHAhEjDI,ChIJp6xxvqIOllQRNiNg9-9Uef4,2268,4032,Danie de Beer,https://maps.google.com/maps/contrib/106530293203936252222
AcYSjRiMDp7nyNf_13btIU7u6x48V1KzzgmU405Bg1gvYatoWg9CYlPlGfVEkxT2yBuLBXTLvI7l5MwGqukum_UJL7JJA_DDlsfm_YuHYhgJwGVut9x3zkPn7EcWT1R76Dm3-hAWDFoHeB6SIDmIMFWBi1AJ7NFY-Td3y9uRtwG2uYf2m37_,ChIJacXdhnhqlVQRD-zWufBoiMY,2268,4032,Ron TazMan ,https://maps.google.com/maps/contrib/100832463286672984532
AcYSjRgsp_EDmyEAUKADJF7xkKjnr9YUIooHVOiE-FXctz6Unxp_qHz04ee6bpk53WnJBA6we0ep3U_jb38eCI9Z3_FCfn7qtAEfPx5EEoOPo8yHTE-kzq3M1535zXaOjSx7pMGaYLDPqUcU1eye7iSJpil6AtntKKx1f4pn7lu-1rkzgxUq,ChIJacXdhnhqlVQRD-zWufBoiMY,2268,4032,Ron TazMan ,https://maps.google.com/maps/contrib/100832463286672984532
AcYSjRi93IhorRPYz95nsDvQO_CYfDoS3Wy2rt4vc5MNoHvP2TNHU0QmZ9x0udrX13zIKca824PXFVW9qs02kSnkoG48DFzcmDmH4qlKXF41ljMIbJ4ro2WU3UIxdEUz45wBlgNfa_UOe4O_4a1FpHSlvpGdIeHRBHpGEJoUOCKFmoeZgcoh,ChIJI3nWyRtBlVQRejdAaE7YTTY,1000,1261,Furioso Vineyards,https://maps.google.com/maps/contrib/113347419302786700860
AcYSjRgFHYDS_0Jm8mZYH01ApD4bk9Y2M4QS-gpQEqjASwTkECSgpqa_5CihrHHR7bZUPAuX0NueFbXhhF6IYLos_7MKsZwSdzOLJBoDQjxsWhys8DIfm3Hb7_wKRzHyD4SyC1GNUI4n2uE0fz6iM3SqbM_NfkLVQIYzbIxJpqBBL_-5mzCV,ChIJI3nWyRtBlVQRejdAaE7YTTY,1350,2400,Furioso Vineyards,https://maps.google.com/maps/contrib/113347419302786700860
AcYSjRh4dIuoCUWsG94s7I5Ib9HIjDTfiOvop0mq3splVxNzc4gMJSooZZXeXtloT8bRu4czc3WkaP6adXpj1Rg6vYhDL_bN5BA0zIN42nfc4WXpvYLGLA9EKpcF4QUlvpNRzxtpqILP3OaD02KlHmsJNlcFvfUiFfzO6M5_ZVzMSFj203Zd,ChIJI3nWyRtBlVQRejdAaE7YTTY,3000,4000,Kelly Syer,https://maps.google.com/maps/contrib/113181093919090260866
AcYSjRi9gJRFa4K97mNFreXuJA0eipdA-kdlI8t3hRd-UfFeS_tEmDnl9XmMtqkOsxCarhjnLdc331l46_r14Tl0UDaZtFvhbcmmCN46BDRMAooruVHmBM0-A0e2TMX-aLMrnR-YA4dbO0W9VO8PkKS55UC0xDVB-ZU58hVMYb_cvtS6o3p8,ChIJI3nWyRtBlVQRejdAaE7YTTY,3024,4032,Hangil Won ,https://maps.google.com/maps/contrib/110298952315788013410
AcYSjRiypb8IKLykl9gAxFB81hLNMIIcITKeH-mb3EAn20YNVNqLleN_XqwXmtmKvv_-nGZlFlC5jahGq7OejopxUKUZYcJw7ur5VudFsD5BJxXhGDokKI74lxE5zksmH_VZRiRb4EE32Wf4mKrasegMH0oz0W-pyoBVjUllK0AUsxAIAgCU,ChIJI3nWyRtBlVQRejdAaE7YTTY,1199,1800,Furioso Vineyards,https://maps.google.com/maps/contrib/113347419302786700860
AcYSjRj8ilj-wUunQd__OCgK-I5jn4MBClMSRirwV_Y46NmgR6qvane_3avQKHKS77c874PJrvMFAcJss9-TGmwyxyyOrzy_j6FSDXAFs_urcZemshVGu_4EUo3kH_n-FEybsrfNirQfxkuydtfFSL1ToZA8WyiWMZWkhNnJ1K2sCzW4geTi,ChIJI3nWyRtBlVQRejdAaE7YTTY,3453,5181,Steve Richner,https://maps.google.com/maps/contrib/118223442928921474808
AcYSjRg-BfRMEJldSwqXsp4FtH8pnbz345N5qwr6t6a5THxnblHbKD6OJcstqSAKEUBbDMK9P_O0D-1QbYbV2jBhqGn9AK0-GBQSP-CBkRxLW0WGDq2EzyY23eyxuP85CYu1DENZ0s1K2zSJpqHxOVIwVSpwWQpEJOixRd5k2K2REK5gjjet,ChIJI3nWyRtBlVQRejdAaE7YTTY,3450,5177,Steve Richner,https://maps.google.com/maps/contrib/118223442928921474808
AcYSjRjesQ9l0iQ6_D7DDpCWIQlkMOTADMeDh1w9ero0HL-C_EAxKIl113UA6_PUvkLxu_6c9nKaNzi8-95tI9Y40KZ1pw0XuNPOwuLrUbhEWz25T7uMDMXs6pXcFH0x824C3iaExeZBGuyKIXhxcgh-XCpKh8bSo8T50dyoj4WbEW8uFyr8,ChIJI3nWyRtBlVQRejdAaE7YTTY,3000,4500,Furioso Vineyards,https://maps.google.com/maps/contrib/113347419302786700860
AcYSjRgU5HgE2O26qnM3aH82v_fVUeFufooS12HdVpL_e-GU7ft-FLWWykqWr7hCmCpHoM9FE6_VRtnSUMzRg9azQMLW3Ku8MvoIFgVokA6Q6IHVYva9Lyx54iqZxb4oTp_UHo2RBKClZset1uZsiB5LTYTquiVeIc8AJJol2D2VwM0MOaLH,ChIJI3nWyRtBlVQRejdAaE7YTTY,3840,5760,Furioso Vineyards,https://maps.google.com/maps/contrib/113347419302786700860
AcYSjRgTzAgBs1XpCW7MZifgyKRm1D3z3mz9NyMFyoafB1O63qZ87lvpUkwcwD7QX74f0VOWFZWansd_0-J6GwTm1sXU_MAPpLKrBm4QvFgZ_PSw44fjYjPw7yoFnOSJqS1EDMdyhwJR5laBcLdZneK5CNB-PW1d-Xc2vrPUJesx02m3s02G,ChIJI3nWyRtBlVQRejdAaE7YTTY,3451,5181,Steve Richner,https://maps.google.com/maps/contrib/118223442928921474808
AcYSjRhl_tj4TlrGgLkTASmxACz0NNNRSm4qjUN-M-pzvsL69qsSBn8kUbhTLyHOfMJgvjJXhgvu01FWppwR0fD_eOuc-NXkJ2JWwjrlAmil0k6tZKkE6xKEl7ryl_beMKuHotamHrJnXNYM8h3LklILSpJhMQAGeD1-yXh1AemzlJk62Tj0,ChIJBbUlpIxNmlQRe91hXA3gWGU,608,1080,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRjlDPXaS7XkbSbE-BQmi5mG_POEc4lQ-fuk5IvChZIcwURiC1zNnQO9bYijawwuiJe-afeWlbxD0_6NUuJI4obP1sbh1I1725I87XzV3AJVeCwoTBKleAbZeFaZXcEgF4vg2HtnwHuzVeOnvtw-Kfl5g8x5ejTgn3nJjQgBmwDm2AM9,ChIJBbUlpIxNmlQRe91hXA3gWGU,3024,4032,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRgNyurQd0AQ_gmvTY1V_LM7sL62dCzBdI3tVYJCiiO6NWQDGEmmMD0G4ULPdkdXMUc1g3FdBbZWhM6uAvYGUF6TmlgrHMoqhrTZDBbuKGI2PuxqU8JfyP-c4EyWrstIOR6lDBP6vi2dl_63X5DmKbZ8BOXuz5_2Aj7xn02D1NncKkM7,ChIJBbUlpIxNmlQRe91hXA3gWGU,12000,9000,Nick Robinson ,https://maps.google.com/maps/contrib/114203281630968107289
AcYSjRgDUPw2AETVLvZLkLSBH2BIc9VA9IVqXfvoo5q7rKBM4IHPHf-hcHpx-vPSO73DeRBPTbFScSHgURIbYBnFi3NJVw1ftj8gafA5OaaQZ7ELwMq--y7zEifSCNaXec8bmPVbgKGLb30188IBB3p8x2BFfPbH2YsIfZ3Qz2rEgRyoMDBx,ChIJBbUlpIxNmlQRe91hXA3gWGU,4032,3024,Jane Mathias,https://maps.google.com/maps/contrib/104902615252045532464
AcYSjRgUvpNRQ7VPcS6aBE2NkRVnH59Z0VpoocV7tgYptKq8Qd7IsWdHlXU0WQuIJj2lMqUVaDWDiecI72GED926kr7_rchOqXtYCwJbwxe3wzPnsYeMZyxyemQk4hXHAcJJruFhGxeaAB8CqMNMbNIDhAjF_7CspACk3GA7uykL4W8mzmHE,ChIJBbUlpIxNmlQRe91hXA3gWGU,3024,4032,Matthew Morgan,https://maps.google.com/maps/contrib/108894520322275431416
AcYSjRgjLzRbdZ8xbB2-edLSMgMSQZ5DoLLsTNYkpbDj-sYNjTg9zWQ16gJ1nX-jvQO3yQWHEhgUcOH7dUDbEgNkfu-DA3vFOE4BlH6GuBavQuRZ5pO83rOMYFQcxJstR6kDS_ILKquT0UEvKQQ5Bg01C-5LmVL0_eGPl34EAm3TrefFG17C,ChIJBbUlpIxNmlQRe91hXA3gWGU,810,810,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRgrmdbye3-w53dByZFJzBmqI2_H2EoQ3q6wDwYG6BWQUmmbNkhFb93AFgxXTqbLL2zKQXVYPXuTGya_5owA7QOIh5fVXXpz7QZudgtrxsk76WAJYAIhDBTKB-DuUIF95GawR5oLEU059p4QUIeggq4HNamaZ_PxA7-MenAemRJqW18v,ChIJBbUlpIxNmlQRe91hXA3gWGU,1536,2560,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRj0vgdH-caOe5u0L-PUWFK4XmdJ8fpngu5_ULWhEl9GB0pVs8-VmiZcZwIcn-m39mNvJofoYmxv_B4G1GgLXt7pC9ItbaX31PJRq6x-J0zyI8uEkIetjBt-xi3jYPWSb42U98v6pYuXMBdMsenT5PRi33jusTi9NrWxCVSD-sH8UO3J,ChIJBbUlpIxNmlQRe91hXA3gWGU,1008,756,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRh9FEO90mrOzg3BLS9ETrPljSSwn2tcIA3yIWwWMBtfyRAt6vHR409D-3Al1tHNHaes7p1gAwy5dzrc4fz2Gp7bXpkw95kblW2Yshr_UOHfz4Bg0hMqoIhZrT_3LTREFHFFs5v7cGQkJ-W6DqzM19-lx9uK8huWETjDDRDCSUtQqYE_,ChIJBbUlpIxNmlQRe91hXA3gWGU,3024,4032,WooHoo Winery Tasting,https://maps.google.com/maps/contrib/112568427276134415213
AcYSjRgSNzWknCT1bXVBgtVdXbeV-R487ary1yWHOOhgi9dUMjVdSFOQZywtq-1Bv9YU8U7fsc1e3eYAz_qH6htcG6aaEQVW1TzMuHnd9uC3E-T1DKFNKkaK9e46g2VVHVTTLYCs8Y-4pUjVr_EhKz07bqfRHIWRJDrYV-tnVMOHY0tQT-l1,ChIJBbUlpIxNmlQRe91hXA3gWGU,9248,6936,Very Oliver Raft,https://maps.google.com/maps/contrib/107545389987502089160
AcYSjRh7fXv5SErurrM_OBVEFUKdkkSH6VJQcqSltjECdauMgaqoul55G2K2MrjPrUgDt0j-3wPzY5EgasVZKhVHe79fZMlXIEz5dFed9SB-K1-MbSlUBYgbKVbFQM5dnigwyJY8clCt6uCk7i5mjjSo2wpeN2aWaNjGCfhiPC5rgiBsEjZw,ChIJ99SRtt45wFQR89Yvx_w1T-c,1365,2048,Harris Bridge Vineyard,https://maps.google.com/maps/contrib/112972085640895253731
AcYSjRhy-V9friN8B0dhbKO01l9O5C1xLzbdy6fNDSOQIxIz0vfVUKOlLJHwx3WfBCYC_5aPHCAeW7eP_vRqlXxO1JMGASHcSGJkyyofJC8zHWeF6RNPpcx4krkTy76he1m-3s--8C98fZpFOe7XoWRRudeAe1UFl4-HuV5PtW9sPgw-uhN6,ChIJ99SRtt45wFQR89Yvx_w1T-c,644,966,Daram Choi,https://maps.google.com/maps/contrib/108711995289723094105
AcYSjRi8HsbXtqyxsSvo_HJaznXhb920F4qoVsaoRqyAGqZwMpkHkGoPRIwrVQKaHiG-ChXw1QZylWlmnTQSD48nr9DQqSjMXgqCZCeeHUOL_LQiBg_KDy9BzzT6XjiAu_T0OQ84yIbTan6lOZw2T7ZWtHCnzdnHw1LW17d_12kpRYXvHOTW,ChIJ99SRtt45wFQR89Yvx_w1T-c,3024,4032,0723 newocean,https://maps.google.com/maps/contrib/101521475262630578520
AcYSjRj6XZqymWzW9O3zHfxMAQDeI8Wws2wBRKYc1HzPsgiHudoojPDyHg35tYcUCta63qtRrZY5zjCikj7V4FXthUj9kraGLp0kJGcq2kmHAU78Ny5S9EnDX7ZTDB4rKGuAJQLluSdE9P2H2_7mqOg_X19nluR1d_uDAlbYP_nmQ21Rvx23,ChIJ99SRtt45wFQR89Yvx_w1T-c,4032,3024,Natasha Hyde,https://maps.google.com/maps/contrib/105498073676433126750
AcYSjRiYpFtScrPQ2dacoP1-0tASrVJRe-IIZcu3JEw927KDxoul3uUTCI7lN1Jo5_7zxXPQEY-dXhFR0TqexW4BFRgSSsYziKXtrB7eFFQIcWWXCQYy7oKJBIa_XrEobtqQdi_KzhXyNKyEm4XecEOAqmYrczg3DImz-ZEONPFAcuXZbIgE,ChIJ99SRtt45wFQR89Yvx_w1T-c,1360,2048,Paul Deatherage ,https://maps.google.com/maps/contrib/108676790458138942173
AcYSjRjUOHeFJVhTKp0171VBtTmZ8w8qqP65SE7yLPaktS-oTEvWLraB8iEFAUiy7tpd-fVVH-LWqIu28-_AR9-2yaZAqyjHrKKGgCp20gBWaTKVTFmjAS0RRsDdTGeQHpBypjHbvruS646GDMcBqzW181JswQ7wzQmQkJwOnFAgMxft9SGf,ChIJ99SRtt45wFQR89Yvx_w1T-c,2448,3264,Robert Christensen,https://maps.google.com/maps/contrib/110810707410869884207
AcYSjRgd2FR4LQdYuwlLCXu3tmepSgNA29QCwDE1b3EvZfVQ4CW54SXc9MltEWDigkK6tgnB4m8VikkQq_buvOb8NqkkiZjhiXHtGyLlb0VuYcXYD2rzF71T_-iy2Gw5H0GyMortumGWBch9RgyadZ3xl8eu_awl9cDa5MOFOJX0zQXpTLSL,ChIJ99SRtt45wFQR89Yvx_w1T-c,1360,2048,Paul Deatherage ,https://maps.google.com/maps/contrib/108676790458138942173
AcYSjRjrRjmJItBuhR4zOMX6yaM7Pn7M5c-CpLjfuRhF06EgNXz4dT77v0Y2vixHyqonsDU9KkxH5cy3eWOZs_u3YxT4oHWKzaV5kaev10UcSoS0qgWmh-JwT5pY__plizcP3AE_kXFiBH5ykn13t8mkJMrsEW4HUwzx-DE9eXXP_7r9Lqap,ChIJ99SRtt45wFQR89Yvx_w1T-c,644,966,Daram Choi,https://maps.google.com/maps/contrib/108711995289723094105
AcYSjRjg3FOVmNSR-FxtcpTrmmshxTBOY1HTpCwsITpJzfDKF065iV86z2DPNVCaVCASJAk34NY4kco42TegVZpINRwXMf4mlO6FMkaQB1_BFSo2KblSLJOE7RVl8sEY_9kuL1-H796unWQV0WZEJofMFgfiDOOXbWKhceUae-5U7Ep2lDYU,ChIJ99SRtt45wFQR89Yvx_w1T-c,2592,3872,Harris Bridge Vineyard,https://maps.google.com/maps/contrib/112972085640895253731
AcYSjRjuUIIKzpzSa1i-TpUTMR1WlrrgIEEMl_cRwbEBBiwTfPQGyUCU2y_9g7hL7ly00N8hoXOPkUZ_tplIQd5HR8ktOYgZpyOqTNV5FjPLRu4lFuAsdT-tDqZu36QOYN7fv3vrPz0XADw4louBXgozc4Pn0dDG7vK6dFOx2Mq3Llpce7vW,ChIJ99SRtt45wFQR89Yvx_w1T-c,1520,2688,Harris Bridge Vineyard,https://maps.google.com/maps/contrib/112972085640895253731
AcYSjRgh99zl2IEc4OUuBrDe5yyEnqH2mwHM2IuwkOkii6uwg4WoD-E2Jrj-m7DrHW73O2Y-pvLEpTr1EWxHPL2mYTE0Dp4MHeNoLRXFWrUH2FIng-QzsydWJx4xSQISpemGhcwgHtE61PQhwq1P_fGgO27ByBqnCqeFdLIj4JAnUcrC1C-t,ChIJbUpk2zEZlVQRIubeW2siYTg,4032,3024,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRgPBh-Ng8onRq02ukMuBjU3qk4NkYEGAXRi8FPink0rwq0LKMBD8kuSILaKHZVrPUcDOU66gD-eDuK9c6Z3xw_4qEFm9iUSeLE6W_f5-ZtL2edTOuKi-Kp0Gu7G6ciUQmQ19v2CBUBmRR9M1gz0PtsfHNySz3g0HoNhA2NUJTyjyQR9,ChIJbUpk2zEZlVQRIubeW2siYTg,1536,2049,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRhUv4EvIhcDAA33gtF-rTQeEOEjdxMH-63Izef1_-8hu2_0PulJMAYGOmly3Mevjm1LJl7518GeTrOZDo9mLng5C3dOGV1fscAshHgmJOqY6h0Qlm_OjsM2FYRVIUSa1Cahvudjwmkli0yTNpyJ-gKIvQQ2ZiaVFJBdOrYtMolSA0Rs,ChIJbUpk2zEZlVQRIubeW2siYTg,3024,4032,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRhJ4AxflO51W30maBcvX3R9Cc_wGYjnBQe9FSUVjTPzndEI09hbqu_w0y1SYV1B1fI3Fwt9tRi9lJyVeBfZj-_AV2c_bR_ESbhHdoZD0RoDSlUessev0inxLmKTOsZ87d_qpGiRZWufHK6PCvlol-qgCl21J4jwJRHuktT12QjsAO-f,ChIJbUpk2zEZlVQRIubeW2siYTg,1536,2731,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRhO9-IdVGfMB2ujEX5Cpb2edidyCfs2bAye0VQoKsyj48MVkRSzzi2N2PHs3wt8NNxn-lXfD29fVpWh0Oq5dwkEIwcSKYpDw6udP5HYj5KGLx2RHm0ozDoOJrs433bAAjGZR14AnHbstIGZxpD4iF8mTfFxp411W-euM4eyMG5Hp6ol,ChIJbUpk2zEZlVQRIubeW2siYTg,3435,5949,Scott Hildebrandt,https://maps.google.com/maps/contrib/112457188688148132793
AcYSjRjX5zDG6b0djKESbp_IGZhyw4_CwFx4mMjJXL9WhWVxDvfjfYpsZJux67T3KDXNhUvNaTeRWA2VcKknj-aCcdbdp7F_0nc6WN3vtXxmC_Ppw_BxjMcPfPBABDrsmxUJR2BXkBQgZOqnINnaNcBsoWzALXaHwUBiqNrcWQE1IHywriQ3,ChIJbUpk2zEZlVQRIubeW2siYTg,1537,2049,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRj1gzGwFufpHFgbKC28ii3-S_q5tybR-yUgXrxeBYVMIJvoKYzuWgd9IBQMpHd9o7EmIL0a7eREvI4RcXDaTzMBZ3admmSAsoOPvhGAWpGPED8TYz57gekiKkkR0Ymbm4e1UfGkOBeJTMMfB4hicNzRT07fiXlYVMWoC3OeKYKxXFh-,ChIJbUpk2zEZlVQRIubeW2siYTg,2049,1639,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRi8dLSOLeylALIaPljyl9kqFw1rYroG2JXlHvcFTK22PEF61UD9zj4jRK9rwEaNPbU5lIGqdWFjEpfkanzUHohewhF5STawAZTic1PSnm043yDB_vbZ_0w26AoT1uUpu3rCPcmqdZwGiMiBiY2EpmU92vq1m1pu_UMNAH5yPEHeyPnD,ChIJbUpk2zEZlVQRIubeW2siYTg,1095,803,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRhIY-tkMIsmLWJB5N1W8-8_l_qmsxFwHGcJuJxFkc-HiSDJbrS7cmGz0_26uJ11x1anja3xZaq58NSMNC0Sel-ae-9k87vRVApWBlFgsfhklwd9WiDj-Fk6mRtwU8oS59qOc0sS0IZwwaxDTSKBO73Ja31lnclXA5foh4yPsNvbXxmv,ChIJbUpk2zEZlVQRIubeW2siYTg,1537,2049,La Dolce Vita,https://maps.google.com/maps/contrib/113363610558900899056
AcYSjRjrLkzU5oWPwwnwiPEGHIs5--q14456HwC3EVOVwwuSjKVBLFnbZqH9e9euMTGPN7GIfA4S-Qc-R4oZ1QOG71-dhAaGtAXPRGAuICSYGlk8rvgNYPaD6zJBb0Fcrf0SZpL-KNmPSHFRTVJoBqW9Nou25671gVhUfEofguRz5sp_Ojl9,ChIJbUpk2zEZlVQRIubeW2siYTg,740,1125,Scott Hildebrandt,https://maps.google.com/maps/contrib/112457188688148132793
AcYSjRgh7qFVs9qfm-oXEQ1h0Ks9w2q3NDeaS8vybvvuSRsj5I3JhF-f0sZs7Ivcclda2sVQOzjPEJa8iC3n9yb0XmrJ6M97LOc38BmmNJSdIPMkHzHLpnvWXBxgoVMt3O2NZx_wZh_FqkXyOZGDAyfFm9AA7pjZ6Csk4B8seKm7lcAZAUwJ,ChIJB_EXK28OllQRM1bD3Njjbm8,1836,3264,Jessica Dickerson,https://maps.google.com/maps/contrib/117348398906813675068
AcYSjRidb2knV9-im47Uhmwu1lKDbVsy59XaMW50Lw33b33ebzGYiGVZWhC7pxcbjc56kL-O-dlXJ4623xwjRk7kl0Tj-EZp-T2fnCjUZCSpHwe62TPzByzqquWW_FNYO4q4cLzFCqX-Rsc84ahB_if4oT12aJtf3vHVO1AS4OTo6DdYgQxN,ChIJB_EXK28OllQRM1bD3Njjbm8,3024,4032,Joel Barrett,https://maps.google.com/maps/contrib/116620073433236231932
AcYSjRgbhcj5FnHGPSCMRsS4w5Vxlx_17K2Fv7KzsaTZ0Fb0cimLSi9hpHlJu_PHcRYehqQ_izh2xCyKPPgIpo3xFfXbjziusySBrUUnPhaVCmPJSnNs2hRMW_NSWVu6d1OqmcmquRWl6uGu-IkF8FpOZwPh7F5I4FDlID9oq2Y011-Wp_QR,ChIJB_EXK28OllQRM1bD3Njjbm8,3280,4928,Cascade Cliffs Winery,https://maps.google.com/maps/contrib/109710636061335876100
AcYSjRhnLwU2x4qv5tCsLWZ6OCSIQjtad0MZV2J2YW173HAxOs9zW8fRLj5ducJQ7wFJ3NUgNBwwW4Gg8QYlecqyBJGgUG5Oa01l82FQJYgSLORJCRDNOX4iT5xVUW8nQ4mSVx9K2fDYEFEK0K79gpxXcJLbRUwHI2MoSxPZLfgCrrY7l4zY,ChIJB_EXK28OllQRM1bD3Njjbm8,1768,1508,Cascade Cliffs Winery,https://maps.google.com/maps/contrib/109710636061335876100
AcYSjRhrkDM1IeE7_XMNSTC58ZSsiHeJvexC8pPtInQtROCtTX4fpffGLtK4LZ0Sgn3PiBfwCDEwRskzi1uPzeTj5_ySrH_YNQH_LTT4KGwcevNeOKSIFHsRgtNPnuY6o0gVfe-GJAK5DxSOw3CBCBuNAYwSvQzv9eebQEp9obywYSZiPemW,ChIJB_EXK28OllQRM1bD3Njjbm8,1393,1224,Cascade Cliffs Winery,https://maps.google.com/maps/contrib/109710636061335876100
AcYSjRhkYg-xswK1woJxFo3EhQPgXJJgujbF7ZA_60fD87dh17XT6q-E_elOoxmiFqS07fRxdK6Hg7tAVp8xS1vB6TUw55TK2BWCOmcLAJNggW5mrrdRLSMPCEpEcRsJf4C4n_eKUT_1kUZDzhRp4ioEM3Hu7HHPeQCR7Ddsb8m_8uZtKCam,ChIJB_EXK28OllQRM1bD3Njjbm8,3009,4012,Joel Barrett,https://maps.google.com/maps/contrib/116620073433236231932
AcYSjRgCUyPZZTc3nWUFiCmBKzP6gn5FU_NnkTiwvJitnz9kqWmmhqirTqpNxPEqV8nguaWkupXw-rOnqOtzbs369qCJXO2UATGxi6gEJWU7fjayCJ5YG2xw7nw0T-XJONmLaUT7N2JBH4Z7yOiELUnQty_45OyhKz_PPQDaPNeEvkgB8xKu,ChIJB_EXK28OllQRM1bD3Njjbm8,4032,3024,Cascade Cliffs Winery,https://maps.google.com/maps/contrib/109710636061335876100
AcYSjRhWAFYEo5p8Ur25Ezi58LXBfAJ_FKqch5eREGsqfN4Zp_BweCd5U2lvq74TZWuWv0imTLbu7cEJejz6WyzXpSc3EoCRr67b6pQ1gHmevZ98yTpEmI2GTn8VsKzrH1lW75dBKzhr9Hu6MCJZkxk3Jez1XxoII7wtwWlaPLJ9pGRMXtLE,ChIJB_EXK28OllQRM1bD3Njjbm8,3024,4032,James Moore,https://maps.google.com/maps/contrib/106104180725780344909
AcYSjRhs4U1Z8UOzjb77HFQFWME2W5eOy65c-I0SEM0wVZt1lopk0_-T4k4l_ngxr0mWrVAaOia0uEVstCgV7duh9CngWeIrFzbLd6Bin-v13V8-kHjM9wliPbfy4d4b8InGIVI7Xte0_LQxOIq4VYU7J183i4gX8XtlMkCB-OUaA56FxIIw,ChIJB_EXK28OllQRM1bD3Njjbm8,3024,4032,Ryan Cebula,https://maps.google.com/maps/contrib/101439269233536229026
AcYSjRiQR0jyvRZ14PqmELcP2A-SwR1hAPWezjaDh08szpoKDIE3ZmIoVTxP3Qy1xttqJNJjMz78NSsxE3254WfH-cJ8yBG0sYsRVnI1-brBEHAuai4we6YvktSEp0o13arYRCrCMs6dqsZMJhAX8ZEJZ1eSTa9rxnPxIn4zptRn6JlPggK9,ChIJB_EXK28OllQRM1bD3Njjbm8,3024,3024,Sherman Thomas,https://maps.google.com/maps/contrib/111097405378967227659
AcYSjRjj9-ZPi3EwEJk7TBXGKmTmy1GcX_4AO0dkeGExOuExDp5tfTaa-lVk9mZgld2z8IcdrVBnGIiPE4--WP22W52w5-h8C_cOlGjagvlbFVIxee1hVPB7HxoNM_qb4tzfVd3C78ASsObhorUS4bvYU7XDG3FJ6x0okQya2CZkv_sjQCDi,ChIJp0qWGmA4lVQR8xe5ZWoyLIY,4032,3024,Nick Lynn,https://maps.google.com/maps/contrib/111204943222611835419
AcYSjRhUxk7EmcpsRzFmEwlobUyUkKRzOweNKgqE4_qv9D9SlcMhXrHFMJzMCK3nAWJPD8WuQm1Tr-gl_1nhrvy1MAzZw1cYoMVAil3RMgghueZQu701wMRnMo2pHx6MGJ2rTIdBiFkNVUl-KqR4rUANMuT99JMc-mjPhgOkoOk21FV3dj6B,ChIJXbUdl_FRlVQR9MS7QlEs6Io,2113,3007,Poco Vineyards,https://maps.google.com/maps/contrib/104721606265641294838
AcYSjRiz2IOaYU85nW-Dz8kwQqGWu0ywfrOjlw1HkBESTMTivUFWE1TL2cxIMk4ffiXbToqq8gizwvs_W0Lwfk7iFB0SBYIaWmHFMsCeekDdAIayk5LZNtw5ueAkK6P79eM17yBWaD2gEGYpIdrdvKDZF_42yVviOzWU0m2dFEcGLucVREKZ,ChIJXbUdl_FRlVQR9MS7QlEs6Io,4032,3024,Poco Vineyards,https://maps.google.com/maps/contrib/104721606265641294838
